Q	forecast	logq	logforecast		
1.3407991	4.364123783	0.29326578	1.473417432		
1.34372398	4.139439134	0.295444849	1.420560304		
1.433018825	3.971288543	0.359783286	1.379090612		
1.78641307	3.836723672	0.580209738	1.344618792		
2.237188592	3.918588908	0.805219985	1.365731617		
2.585937441	5.849390604	0.950088089	1.766337486		
2.527611906	7.84761973	0.927274946	2.060210267		
2.350226576	9.016204164	0.854511739	2.199023421		
2.281405886	8.253767819	0.82479187	2.110669801		
2.429026267	7.122940796	0.887490464	1.963320673		
2.610712889	6.184107674	0.959623322	1.821982723		
2.68848027	5.589491793	0.988976078	1.72088837		
2.790334891	5.200400308	1.026161621	1.648735605		
2.851413254	4.932453294	1.04781475	1.59583649		
3.051853515	4.736049255	1.115749116	1.555203298		
3.333846294	4.582044821	1.204126681	1.522145366		
3.909875472	4.453745116	1.363505525	1.493745341		
4.378372322	5.584014895	1.476677039	1.719908033		
4.979693104	8.875612247	1.605368263	2.183307319		
5.445437126	12.78945328	1.694778033	2.548620869		
5.866275648	15.3807862	1.76921996	2.733119081		
5.551593041	16.19784239	1.714084921	2.784878047		
4.892290827	15.5331222	1.587660666	2.74297466		
4.322799614	13.90930852	1.463903251	2.632558293		
4.294239028	12.30910482	1.457274363	2.510339218		
4.332262459	12.33356662	1.466089913	2.512324539		
4.187739009	12.75762302	1.432160972	2.546128977		
3.884927972	12.51056739	1.357104444	2.526573678		
3.723715505	11.16510844	1.314721961	2.412793597		
3.817139592	10.21183922	1.339501344	2.323547755		
4.204083923	9.658978059	1.436056416	2.267887852		
5.288181849	9.769296527	1.665474491	2.27924446		
6.755266916	10.31999608	1.910322484	2.33408338		
8.107765533	11.97974463	2.09282231	2.483217276		
8.405759123	13.93097527	2.128917081	2.634114798		
8.294441656	15.04448874	2.11558561	2.711011728		
8.812661455	14.76846422	2.176189489	2.692494112		
10.078446	13.95052142	2.310399084	2.635516885		
11.10163762	13.55460366	2.40709263	2.606726243		
11.16426444	12.73048006	2.412718003	2.543999123		
11.92473307	11.69018749	2.478614653	2.458749814		
13.3730645	11.39897182	2.593242572	2.43352316		
15.16274656	13.21814446	2.718841535	2.581590466		
18.45667685	15.36613133	2.915426194	2.732165823		
26.93727847	16.38204252	3.293511144	2.796185767		
38.93358506	18.33965528	3.661857247	2.909065671		
46.20517921	23.6759017	3.833091896	3.164457725		
42.67932319	57.33218429	3.753714569	4.048862147		
32.35071398	67.71267428	3.476636091	4.215273375		
23.02637069	52.75763756	3.136640111	3.96570855		
17.9778569	40.96860871	2.889140828	3.712806132		
16.04640422	32.51512009	2.775484788	3.481705215		
15.20954463	26.73174858	2.721923167	3.285851944		
15.21780311	24.13673623	2.722466	3.183735005		
17.72236008	23.69288818	2.874827124	3.165174926		
21.08545517	23.91408529	3.048583474	3.174467628		
24.59100909	25.43014344	3.202380892	3.23593522		
22.91178424	27.85562779	3.131651374	3.327035021		
19.63781195	29.29004788	2.977456889	3.377247796		
15.83839368	27.81848808	2.762436972	3.325700838		
14.4743676	25.47674439	2.672379333	3.237766051		
13.33297645	24.88102186	2.590240399	3.214105338		
12.17248756	24.80379967	2.499178287	3.210996854		
10.97982499	23.39328233	2.396059497	3.152448901		
10.14812695	21.53240249	2.317289152	3.069558893		
9.415186599	20.32457178	2.242323981	3.011830587		
8.953055663	19.52131377	2.191994889	2.971506883		
8.585037021	18.95695445	2.150020807	2.942170854		
8.405759123	18.5322973	2.128917081	2.91951501		
8.256246173	18.189809	2.110970026	2.900861492		
8.119637102	17.9401117	2.094285461	2.887039083		
7.993351136	17.9277894	2.078610088	2.88635199		
7.815793754	18.40816634	2.056146527	2.912794389		
7.851924617	18.37692844	2.060758676	2.911095989		
8.043074084	18.00877522	2.084811359	2.890859151		
8.385629071	17.45842974	2.126519416	2.859822612		
8.459439261	17.04419373	2.13528289	2.835809602		
8.169015948	16.71110281	2.100348455	2.816073337		
7.592126511	16.426699	2.027111725	2.798907999		
7.031065832	16.17192544	1.950338306	2.783276742		
6.744427657	15.93557147	1.908716632	2.76855381		
6.598527793	15.71104519	1.886846563	2.75436398		
6.471209516	15.49445535	1.867363033	2.74048224		
6.333396084	15.28350272	1.845836598	2.726773993		
6.369182843	15.07682771	1.851471179	2.713158976		
6.49254393	14.87362639	1.870654431	2.699589604		
6.649971259	14.67340204	1.894612533	2.68603647		
6.667348484	14.47591794	1.897222252	2.672486437		
6.568074638	15.06159956	1.882220736	2.712148429		
6.06981284	16.39233639	1.803327771	2.796813932		
5.326033228	17.39489006	1.672606726	2.856176488		
4.643159928	16.74896105	1.535395153	2.81833623		
4.433084771	15.65314557	1.489095678	2.750671892		
4.654515342	14.93342764	1.53783779	2.703602166		
5.012382932	14.43296467	1.611911437	2.669514803		
5.282160038	14.06220142	1.664335112	2.643490447		
5.498084954	13.7685142	1.704399841	2.622384406		
5.754269974	13.52097739	1.749942183	2.60424236		
6.006841908	13.30141263	1.792899138	2.587870243		
6.12572965	13.09913026	1.812497876	2.572545835		
6.009422684	12.9078403	1.793328685	2.557834902		
5.753409716	12.72383754	1.749792673	2.543477206		
5.602692404	12.54493549	1.723247269	2.529317037		
6.040219943	12.37050529	1.798440426	2.515315034		
7.205526283	12.92780583	1.974848271	2.559380482		
8.937398956	16.02956633	2.190244602	2.774434913		
10.9006812	20.5973308	2.388825283	3.025161495		
12.2967089	25.79782062	2.509331658	3.250290016		
12.7350967	30.91912265	2.544361702	3.431374848		
11.58269424	31.49986974	2.449512108	3.449983411		
9.903297345	29.20173531	2.292867767	3.374228136		
8.219255052	25.10167395	2.106479579	3.222934535		
8.425373019	21.68614233	2.131247751	3.076673454		
9.616143015	19.58493331	2.26344325	2.974760562		
11.53761669	19.76696945	2.445612714	2.984012335		
11.63620233	22.55233041	2.454121129	3.115838405		
10.84252772	25.01720585	2.383476153	3.219563822		
9.464049289	25.76284858	2.247500335	3.248933477		
9.251565407	23.92480062	2.22479277	3.174915604		
9.981924984	22.83699308	2.300775956	3.128381725		
11.24444055	22.87866705	2.419873833	3.130204906		
12.12328077	23.41075605	2.495127634	3.153195577		
13.32678259	23.04102101	2.589775739	3.13727615		
14.69786279	22.37616387	2.687702095	3.107996279		
16.28572817	23.38223394	2.790289152	3.151976501		
16.14602217	24.78552589	2.781673714	3.210259849		
15.20748	24.66359944	2.721787412	3.20532845		
13.97817042	22.61062065	2.637496857	3.118419736		
13.59329071	21.12340745	2.609576341	3.050381783		
14.47952915	20.40038218	2.672735869	3.015553635		
17.19003204	19.84167256	2.844329683	2.987784401		
25.57273623	20.87187298	3.241526793	3.038402462		
34.39382822	23.26432471	3.537877136	3.146921059		
41.23735767	30.94631995	3.719344585	3.432254089		
38.11685552	43.9821428	3.640656586	3.783783706		
32.83228676	45.49124395	3.491412384	3.817519867		
27.74833031	43.97279552	3.323175669	3.783571159		
26.36486238	52.32917441	3.272032153	3.957554044		
24.85786131	77.5147003	3.213174053	4.3504676		
24.16174003	83.80187451	3.184770392	4.428455376		
25.17030725	68.39352978	3.225665016	4.225278226		
28.33227387	55.28757873	3.344001574	4.012548267		
30.25391959	58.29296127	3.409625749	4.065481353		
30.03937109	78.84145705	3.402508891	4.367438963		
27.09092066	93.38783548	3.299198641	4.536761096		
23.55921489	80.62857654	3.159517034	4.389853134		
20.78298824	61.72304662	3.034134779	4.122657388		
19.72831116	47.75102	2.982054719	3.866000428		
20.42632501	38.49644878	3.01682451	3.650565997		
21.90510959	32.92775904	3.086719924	3.494316042		
23.02585453	29.52673331	3.136617695	3.385296067		
23.13648379	27.40068255	3.141410757	3.310567924		
22.29687137	26.02511419	3.104446371	3.259062002		
21.31342371	25.09190424	3.059337095	3.222545254		
20.33651401	24.42000999	3.01241799	3.195402878		
19.32106472	23.90392264	2.961195937	3.174042573		
17.94895221	23.78926269	2.88753174	3.169234331		
16.48238329	23.84053734	2.802292131	3.171387381		
15.22485723	23.59239618	2.722929436	3.160924464		
14.4747117	23.01670333	2.672403106	3.136220184		
14.07641196	22.56262677	2.644500486	3.116294855		
13.86289577	22.18113841	2.629215902	3.099242307		
13.63303466	21.84409071	2.612495867	3.083930437		
13.43672364	21.53499497	2.597991529	3.069679285		
13.71303871	21.24394609	2.618347111	3.056071965		
14.57329734	20.96274172	2.679190905	3.042746658		
15.91013925	20.86672672	2.766956595	3.038155867		
17.15871863	21.5296367	2.842506419	3.069430437		
18.04598938	22.08556767	2.892923465	3.094924349		
18.38355487	22.46649746	2.911456508	3.112025198		
18.05940941	22.68603538	2.893666846	3.121749554		
17.58850384	22.78178958	2.867245498	3.125961514		
17.28448844	22.52984601	2.849809477	3.11484092		
17.26865968	22.20496801	2.848893279	3.100316048		
16.90941568	22.23214307	2.827870607	3.101539128		
16.37743174	21.80834386	2.795904274	3.082292642		
15.70746232	20.81276882	2.754135906	3.035566684		
15.24361087	20.02213143	2.724160456	2.996838233		
14.65020446	19.45703207	2.684454292	2.968208551		
14.34223187	19.02569272	2.663208463	2.945790314		
14.36270603	18.67398614	2.664634988	2.92713144		
14.93116493	18.37013453	2.703450635	2.910726222		
15.76922889	18.09567451	2.758060502	2.895672932		
16.73099804	17.83958401	2.817263169	2.881419809		
17.60742953	17.59537472	2.868320945	2.867636067		
17.92090777	17.35922193	2.885968063	2.854123888		
17.35107246	17.12935624	2.853654318	2.840793731		
16.09905205	16.9714703	2.778760391	2.831533717		
14.83877316	16.91277587	2.697243563	2.828069305		
14.29268098	16.72982816	2.659747586	2.817193243		
14.33982315	16.43519666	2.663040502	2.799425173		
14.798341	16.17457143	2.69451508	2.783440344		
14.94940242	15.93576968	2.704671327	2.768566248		
14.70801384	16.23081151	2.688392505	2.786911381		
14.1158118	17.55493651	2.647295574	2.865335193		
13.64559444	19.35340664	2.613416718	2.962868458		
13.32712669	21.50941223	2.589801559	3.068490618		
12.97442065	22.71227713	2.562979777	3.122905621		
12.76589396	22.48685601	2.54677708	3.112930961		
12.84624212	20.43378557	2.553051326	3.017189686		
13.16419371	18.6974909	2.577500546	2.928389338		
13.41883026	17.58977447	2.596658964	2.867317737		
13.40867921	16.88546358	2.5959022	2.826453109		
13.22131488	16.56968966	2.581830291	2.807575102		
12.70894484	17.25140084	2.542306064	2.847893348		
12.05273956	17.80486322	2.489291983	2.879471634		
11.41700843	17.88259296	2.435104211	2.883827779		
11.04124746	17.39015728	2.401638029	2.855904372		
10.91358508	16.8751205	2.390008351	2.825840377		
10.87642191	16.46533065	2.386597319	2.801256998		
10.81671996	15.96080555	2.381093081	2.770136064		
10.72295177	15.94816601	2.372386469	2.769343839		
10.73654385	16.27713847	2.373653236	2.789761576		
11.4042766	16.44236661	2.433988426	2.799861334		
12.68365324	16.91699906	2.540314018	2.828318978		
14.20218177	18.78904296	2.653395599	2.933273879		
15.16085399	21.21723008	2.71871671	3.054813591		
15.62866263	21.80562179	2.749106576	3.082167817		
16.09888	20.20824091	2.778749704	3.006090487		
16.74304166	18.22782491	2.817982749	2.902949268		
17.31872673	16.98000497	2.851788386	2.832036474		
17.71771469	16.16378507	2.874564969	2.78277325		
18.13407986	15.60208361	2.897793033	2.74740447		
18.88697822	15.19084575	2.938472701	2.720692993		
19.50051467	14.86893059	2.970440859	2.69927384		
19.58499207	14.60040828	2.974763562	2.681049493		
18.94736837	14.3642295	2.94166505	2.664741054		
18.16573738	14.14787858	2.899537258	2.649564689		
17.80064362	13.94406171	2.879234615	2.635053734		
17.99420181	13.748414	2.890049584	2.620923472		
18.54081014	13.55849972	2.919974256	2.607013636		
18.96577791	13.37280825	2.942636192	2.59322341		
18.82469549	13.19044201	2.935169598	2.579492477		
17.95067272	13.01086371	2.887627592	2.565784679		
16.61899236	12.83374783	2.81054616	2.552078251		
15.52027004	12.65889338	2.742146914	2.538360002		
15.43544854	12.48617265	2.736666718	2.524621844		
16.32908521	12.31594309	2.792947886	2.51089461		
17.44071141	13.18856219	2.858807209	2.579349953		
17.49404744	14.48307393	2.861860677	2.672980652		
16.52488007	15.19419285	2.804867128	2.720913306		
15.28627969	14.20654204	2.726955674	2.653702566		
14.53630622	13.30989665	2.676649397	2.588507868		
14.06247577	12.71485506	2.643509957	2.542771		
13.52137309	12.29784477	2.604271625	2.509424025		
12.84658622	11.98617855	2.553078112	2.483754199		
12.29447223	11.73730579	2.509149749	2.462772298		
11.83750285	11.5259422	2.471272699	2.444600338		
11.31136867	11.3372621	2.425808297	2.428094832		
10.60337582	11.16248954	2.361172424	2.412559009		
9.67051136	10.99669123	2.269081189	2.397594431		
8.665557229	10.83698416	2.159356229	2.382964743		
7.722541719	10.68155966	2.044143548	2.368518858		
7.021602987	10.52934635	1.948991538	2.354166249		
6.604549604	10.37970516	1.887758745	2.339852473		
6.260618204	10.23225716	1.834278935	2.325545197		
6.01905758	10.0867717	1.794930699	2.311224833		
5.848038165	9.943055395	1.766106249	2.296874357		
5.965721545	9.800923454	1.786030011	2.282476611		
6.074114133	9.660262589	1.804036157	2.268020831		
6.072049512	9.521000289	1.803696194	2.253499916		
5.781626199	9.383089049	1.754684992	2.238909032		
5.440103523	9.246495823	1.693798091	2.22424465		
5.202844193	9.111196107	1.649205436	2.209503999		
5.138152744	8.97717047	1.636693626	2.19468474		
5.158798951	8.84440251	1.640703791	2.179784774		
5.093247243	8.712877652	1.627915592	2.164802121		
4.950272259	8.58258245	1.599442577	2.149734853		
4.702517773	8.453504164	1.548098062	2.134581049		
4.411234201	8.32564105	1.484154515	2.119340036		
4.076077439	8.199009626	1.405135114	2.10401337		
3.794084661	8.073539317	1.333443186	2.088591963		
3.661948935	7.949215516	1.297995502	2.073073247		
3.630807573	7.826003664	1.289455095	2.057451992		
3.702209039	7.703954321	1.308929679	2.041733745		
3.730941677	7.583050648	1.316660662	2.025915579		
3.689305159	7.463277384	1.305438137	2.009994645		
3.602074934	7.344624228	1.28151005	1.993968648		
3.571621779	7.227074917	1.273019772	1.977834378		
3.654722762	7.110618481	1.296020239	1.961589228		
3.731285781	6.995241271	1.316752888	1.945230099		
3.723199349	6.88093686	1.314583339	1.928754814		
3.587794641	6.767694351	1.277537708	1.91216046		
3.448604795	6.655503178	1.237969742	1.895444058		
3.390451311	6.544353018	1.220963043	1.878602543		
3.464433554	6.434233724	1.242549143	1.861632755		
3.500220313	6.3251353	1.252825913	1.844531426		
3.385977967	6.217047874	1.219642776	1.827295176		
3.228894741	6.109961689	1.172139893	1.809920503		
3.175214602	6.003867095	1.155375221	1.792403777		
3.319738052	5.898754542	1.19988588	1.774741234		
3.437077329	5.794614579	1.234621497	1.756928965		
3.493854399	5.691437853	1.251005539	1.738962914		
3.548050692	5.589215102	1.266398352	1.720838866		
3.727844746	5.487937159	1.315830251	1.70255244		
3.876669489	5.387594568	1.354976406	1.684099008		
3.82694654	5.288178891	1.342067237	1.665473932		
3.54185683	5.189685835	1.264651118	1.646673163		
3.227002172	5.092102862	1.171553586	1.627690881		
3.00453929	4.995417889	1.100124242	1.60852107		
2.961526359	4.899618568	1.085704797	1.589157359		
3.087984377	4.804700983	1.127518573	1.56959481		
3.341244518	4.710659794	1.206343348	1.549827982		
3.602074934	4.617485911	1.28151005	1.529850382		
3.662293038	4.525170625	1.298089464	1.509655284		
3.408516743	4.433845966	1.226277224	1.489267371		
3.083511032	4.343417481	1.126068893	1.468661476		
2.954300186	4.253781342	1.083261799	1.447808315		
3.14906274	4.164775384	1.147104866	1.426662345		
3.433808346	4.076495916	1.23366995	1.405237775		
3.568524848	3.98913049	1.272152302	1.383573285		
3.542545037	3.902623656	1.264845406	1.361649059		
3.335738863	3.817063014	1.204694203	1.339481282		
3.157493275	3.732685617	1.149778445	1.317127979		
3.118953688	3.657653318	1.137497589	1.296821772		
3.235088603	3.628950261	1.174056316	1.288943422		
3.367052277	3.551320508	1.214037666	1.267319509		
3.329200897	3.465824656	1.202732304	1.2429506		
3.261412517	3.381582464	1.182160389	1.218343784		
3.269154845	3.299440016	1.184531494	1.193752762		
3.37238588	3.218717729	1.21562047	1.16898306		
3.435872967	3.138938012	1.234271032	1.14388453		
3.478369743	3.059641626	1.246563719	1.118297793		
3.539104003	2.981071087	1.263873589	1.092282661		
3.532049882	2.903441812	1.261878405	1.065896865		
3.383741294	2.826650102	1.218981989	1.039092301		
3.184333344	2.75065577	1.158242956	1.011839345		
3.138567585	2.675516118	1.143766513	0.984142303		
3.283435138	2.601072218	1.188890173	0.955923752		
3.461164571	2.527254731	1.241605114	0.927133627		
3.541340675	2.453971935	1.264505377	0.89770791		
3.41419445	2.381364569	1.227941579	0.867673672		
3.090909257	2.309465174	1.128465305	0.837015971		
2.70947058	2.238246196	0.996753258	0.805692611		
2.361754042	2.167689283	0.859404581	0.773661754		
2.233231403	2.098697035	0.803449596	0.741316693		
2.121053677	3.667864238	0.751912983	1.299609541		
2.017478538	6.526798356	0.701848483	1.875916525		
1.859190951	8.835153511	0.62014142	2.178738481		
1.971712779	8.634610034	0.678902596	2.155778549		
2.20707954	6.808051079	0.791670167	1.918105894		
2.48614744	5.571286206	0.910734299	1.717625944		
2.512815457	5.587409773	0.921403821	1.720515812		
2.447951957	6.014478577	0.895251739	1.794169659		
2.329580369	6.124180949	0.845688152	1.812245025		
2.160453523	5.284693863	0.770318164	1.664814692		
1.977390486	4.74177276	0.681778039	1.556411066		
1.760949415	4.386790478	0.565853104	1.478597861		
1.621587517	4.142574922	0.483405618	1.421317556		
1.504076188	3.963754689	0.408178881	1.37719173		
1.503387981	3.823675828	0.407721215	1.341212219		
1.573240982	3.706676685	0.453137811	1.310135703		
1.692988983	3.603567013	0.526495596	1.281924192		
1.700731311	3.508935611	0.531058341	1.255312747		
1.60593081	3.419600473	0.473703532	1.229523724		
1.405146446	3.333689211	0.340141529	1.204079562		
1.231374203	3.250098437	0.208130784	1.178685284		
1.177005857	3.16823114	0.162973805	1.153173432		
1.388457428	3.087626477	0.328193367	1.127402665		
1.778154588	3.008064147	0.575576078	1.101296731		
2.058770953	2.929593634	0.72210918	1.074863722		
1.986165124	2.851877661	0.686205706	1.047977606		
1.570144051	2.774896981	0.451167367	1.020613623		
1.175457392	2.698402807	0.161657341	0.992660045		
0.942327303	2.622715562	-0.059402609	0.964210255		
0.95402682	2.547825281	-0.047063494	0.935240164		
1.035063183	2.483973989	0.034462471	0.909859693		
1.158596323	2.609627475	0.147209206	0.959207481		
1.211244151	3.304208673	0.191648055	1.195197011		
1.245654496	3.882385543	0.219661091	1.356449795		
1.306560807	3.995716693	0.267398347	1.385222961		
1.377790221	3.509182174	0.320480927	1.255383011		
1.508033378	3.09802377	0.410806403	1.130764415		
1.624340345	2.825958592	0.485101792	1.038847632		
1.749249898	2.638217133	0.559187066	0.970103361		
1.712086725	2.524361206	0.537712933	0.925988043		
1.546572965	2.435548047	0.436041492	0.890171802		
1.401361308	2.337068733	0.337444127	0.848897466		
1.357488118	2.249280008	0.30563602	0.810610169		
1.469149688	2.168653795	0.38468379	0.774106604		
1.622103672	2.092645293	0.48372387	0.738428956		
1.758368639	2.06760555	0.56438647	0.726391198		
1.746325018	2.676465141	0.55751359	0.984496947		
1.581155361	3.553237229	0.458155821	1.267859083		
1.397060015	3.770381705	0.334370039	1.327176244		
1.326346755	3.271468237	0.282428362	1.185238886		
1.438696532	2.812721285	0.363737518	1.034152444		
1.627953431	2.516336736	0.487323662	0.922804168		
1.777466381	2.317281839	0.575188969	0.840394878		
1.783316139	2.170615017	0.578474631	0.775010545		
1.681461518	2.05523453	0.519663366	0.720389968		
1.573757137	1.959098912	0.453465842	0.672484629		
1.440933205	1.874674242	0.365290963	0.628434907		
1.34372398	1.797379811	0.295444849	0.586329944		
1.290215893	1.724520938	0.254809563	0.544949295		
1.371424307	1.654522716	0.31584984	0.503512578		
1.496161809	1.586463612	0.402903035	0.461507396		
1.535389602	1.519792484	0.428784161	0.418573802		
1.492204619	1.454182637	0.400254637	0.374443981		
1.381575359	1.38943979	0.323224413	0.328900637		
1.374177135	1.325447477	0.317855105	0.281750121		
1.45246067	1.26213497	0.373259132	0.232804707		
1.60696312	1.199458429	0.474346137	0.181870146		
1.681117414	1.13738984	0.5194587	0.128736023		
1.649459897	1.075914552	0.500447899	0.073171046		
1.571520465	1.015017559	0.4520436	0.014905912		
1.481193309	0.954698608	0.392848053	-0.046359582		
1.506140809	0.89528065	0.409550624	-0.110618035		
1.582875879	0.836698612	0.459243369	-0.178291354		
1.73548576	0.778397629	0.551287351	-0.250517794		
1.735657811	0.720131748	0.551386484	-0.3283211		
1.652040673	0.662018462	0.502011295	-0.412461836		
1.52420624	0.604624581	0.421473776	-0.503147541		
1.494957447	0.54787498	0.402097743	-0.601708156		
1.567391223	0.491717101	0.449412596	-0.709851726		
1.704516449	0.436121456	0.533281463	-0.829834505		
1.838372692	0.38106299	0.608880774	-0.964790589		
1.902547985	0.326525453	0.643194033	-1.119247377		
1.884310503	0.272496547	0.633561973	-1.300129337		
1.89102052	0.21896748	0.637116641	-1.518832055		
1.945388865	0.165931278	0.665461888	-1.796181562		
3.219775999	0.113405871	1.169311792	-2.176782119		
4.891946724	0.06146506	1.587590327	-2.789286399		
6.87535902	0.01042786	1.927943863	-4.563274244		
6.968439004	9.182108978	1.94139124	2.217256914		
6.315330652	15.70528504	1.842980114	2.753997282		
4.864590499	17.41603737	1.581982539	2.85739147		
3.939124265	16.23468993	1.370958431	2.787150306		
3.319566	13.62919629	1.199834052	2.612214278		
3.16403124	10.59557531	1.151846923	2.360436491		
3.049788894	8.695708027	1.115072373	2.162829574		
2.858295323	7.531547394	1.050225406	2.019100518		
2.613465717	6.802816779	0.960677201	1.917336759		
2.534493975	6.330995456	0.929994002	1.845457484		
2.517977009	6.010985695	0.923455805	1.793588744		
2.537418854	5.780445969	0.931147365	1.754480837		
2.468082009	5.602488221	0.903441334	1.723210824		
2.379991525	5.455444084	0.867096927	1.696614025		
2.247339644	5.327106653	0.809747136	1.672808249		
2.142388091	5.210474136	0.761921137	1.650670857		
2.072018936	5.101218965	0.728523463	1.629479524		
2.092321039	4.997324072	0.738273995	1.608902584		
2.173529454	4.897536402	0.776352323	1.588732304		
2.270394576	4.800673952	0.819953638	1.568756315		
2.255770179	4.704982863	0.813491457	1.548622131		
2.141871936	4.611324859	0.761680183	1.528515204		
1.976358176	5.114888278	0.681255846	1.632155557		
1.819447002	6.051517577	0.59853261	1.80030908		
1.715527759	6.964147089	0.539720765	1.940775143		
1.668557638	6.978931713	0.511959564	1.942895855		
1.722409828	6.344046654	0.543724373	1.847516838		
1.767659432	5.715173341	0.569656317	1.743124628		
1.733421139	5.30497489	0.550096993	1.668645039		
1.589757948	5.024548998	0.463581771	1.614335698		
1.423900084	4.820653674	0.353399645	1.572909536		
1.296409755	4.661891154	0.259598717	1.539421193		
1.281785358	4.530010132	0.248253917	1.510724176		
1.353014773	4.414372241	0.302335268	1.484865636		
1.447127067	4.308693643	0.369580258	1.460634759		
1.431642412	4.209222346	0.358822325	1.437277915		
1.448503481	4.113946945	0.370530941	1.414382895		
1.587349224	4.031158963	0.46206547	1.394053918		
1.963454296	4.93242437	0.674705318	1.595830626		
2.255081972	7.260965267	0.813186323	1.982512777		
2.420767784	9.335797204	0.884084756	2.233856173		
2.338527059	9.787939787	0.849521269	2.281150994		
2.284158714	8.489369284	0.825997779	2.138814708		
2.204670816	7.188711131	0.790578208	1.972511897		
2.164066609	6.382768597	0.771989141	1.853601953		
2.069094056	5.87192668	0.727110857	1.770182805		
2.011284676	5.540984494	0.69877366	1.712172192		
2.027801642	5.301153748	0.706952271	1.667924485		
2.11537597	5.11901633	0.749232561	1.632962297		
2.256114282	4.972019683	0.813643989	1.603826132		
3.430367312	4.846584606	1.232667343	1.578274252		
6.173215927	5.162576693	1.820219922	1.641435814		
12.63479055	7.964030498	2.536454163	2.074935216		
22.06288102	12.61219818	3.093896605	2.534664455		
30.19215302	17.66036529	3.407582057	2.87132288		
31.91335849	23.50955532	3.463024684	3.157406948		
25.27112956	30.46959044	3.22966262	3.416729151		
16.96997788	31.22577784	2.831445776	3.441243967		
10.78867553	27.72093909	2.378497022	3.322188051		
8.735582281	22.90230104	2.167404602	3.131237388		
8.023804291	19.01947765	2.08241266	2.945463593		
7.638752528	16.54946397	2.033234308	2.806353713		
7.292756508	15.02489641	1.986881596	2.709708586		
6.888434952	14.11205594	1.929843911	2.647029463		
6.978418004	13.86186616	1.942822244	2.629141628		
7.504896286	14.16285062	2.015555646	2.650622383		
8.12634712	15.63385458	2.095111514	2.749438728		
8.383908554	17.22681246	2.12631422	2.846467034		
8.696182436	18.55979048	2.162884129	2.920997438		
9.291137304	18.60059108	2.229060968	2.923193359		
9.878521897	19.44123433	2.290362895	2.967396292		
9.845660017	20.01997643	2.287030751	2.996730596		
9.356689012	19.88973771	2.23609149	2.990203906		
8.74745385	18.47261072	2.16876267	2.916289134		
8.13735843	17.20486115	2.09646561	2.845191969		
7.375169284	16.39377246	1.998118856	2.796901534		
6.615560914	15.45545118	1.889424588	2.737961768		
6.110244995	14.76293206	1.80996687	2.692119449		
5.986883908	14.27843799	1.789571061	2.658750566		
6.463123085	13.91724739	1.866112651	2.633128891		
8.54202409	13.72364656	2.144997993	2.619120371		
11.39773864	15.38614744	2.433414971	2.733467588		
13.9558037	19.54935819	2.635895457	2.972942457		
13.63200235	23.77834068	2.612420142	3.168775111		
11.84834211	25.12110667	2.472187951	3.223708396		
9.667758533	22.85468223	2.268796487	3.129156008		
8.985401387	19.79033947	2.195601192	2.985193913		
9.128548423	17.90421042	2.211406692	2.885035904		
10.05831595	16.71209392	2.30839975	2.816132644		
11.04486055	15.92865015	2.401965211	2.768119384		
12.10125814	15.3862334	2.493309426	2.733473175		
12.62515565	14.98632917	2.535691304	2.707138397		
12.97648527	14.67109767	2.563138894	2.685879414		
13.67621964	14.40657539	2.615658532	2.667684727		
15.00050178	14.17319205	2.708083652	2.651352297		
16.24839295	15.27230006	2.787994008	2.726040734		
15.98463765	17.70337137	2.771628114	2.873755094		
14.32795158	19.33996407	2.662212285	2.962173632		
12.42265077	18.68001513	2.519521481	2.927454243		
11.25631212	16.87511864	2.420929048	2.825840267		
10.74377003	15.73444726	2.374326054	2.755852402		
10.1675688	14.98556631	2.319203125	2.707087492		
9.441166409	14.46779819	2.245079533	2.671925365		
8.66762185	14.0870179	2.159594457	2.645253657		
8.151466672	13.78736586	2.098197871	2.623752655		
7.688303426	13.53609574	2.039700138	2.605359876		
7.278132111	13.31378023	1.984874251	2.588799607		
6.852304089	13.10956127	1.924584959	2.573341832		
6.793118295	12.91692906	1.915910084	2.558538781		
6.87036952	12.73195019	1.927217892	2.544114597		
6.904607814	12.55229058	1.932188988	2.529903165		
6.715350915	12.37656923	1.904396087	2.515805107		
6.424583498	12.20396516	1.860131804	2.501760912		
6.260618204	12.03398655	1.834278935	2.487734859		
5.906019596	11.8663443	1.775972101	2.473706183		
6.200228048	11.70084133	1.824586073	2.459660747		
6.470349258	11.53736301	1.867230088	2.445590726		
7.155631282	11.37588684	1.967899639	2.431495926		
6.58527981	11.21629962	1.884836826	2.417368044		
5.954538183	11.05853635	1.784153649	2.40320265		
5.159143054	10.90250969	1.640770491	2.388993009		
4.999651104	10.74826997	1.609368131	2.374744809		
4.854267396	10.59581614	1.579858194	2.360459219		
4.647977376	10.44511628	1.536432152	2.346134528		
4.392824667	10.29618366	1.479972452	2.331773308		
4.095175181	10.14971863	1.409809496	2.317445983		
3.917101645	10.14648976	1.365352004	2.317127809		
3.841226833	10.18527697	1.345791803	2.320943243		
3.906778541	10.02386013	1.362713132	2.304968264		
3.940156576	9.805410726	1.371220463	2.282934348		
3.960974835	9.619115272	1.376490165	2.263752293		
3.801826988	9.452724879	1.335481738	2.246303047		
3.506242123	9.29854001	1.254544844	2.2298574		
3.208936741	9.15208649	1.165939649	2.213981885		
3.106049808	9.011522893	1.133351761	2.19850408		
