date	season	obs	yest.obs	two.yest.obs	cur.change.obs
1981-07-01	7	0.035417793	-0.393740931	-1.082174082	0.429158723
1981-07-02	7	0.074579424	0.035417793	-0.393740931	0.039161632
1981-07-03	7	-0.146231428	0.074579424	0.035417793	-0.220810852
1981-07-04	7	-0.278867075	-0.146231428	0.074579424	-0.132635647
1981-07-05	7	0.170908907	-0.278867075	-0.146231428	0.449775982
1981-07-06	7	0.507256833	0.170908907	-0.278867075	0.336347926
1981-07-07	7	0.637093894	0.507256833	0.170908907	0.129837061
1981-07-08	7	0.508421656	0.637093894	0.507256833	-0.128672239
1981-07-09	7	0.359843314	0.508421656	0.637093894	-0.148578342
1981-07-10	7	0.19483898	0.359843314	0.508421656	-0.165004334
1981-07-11	7	-0.069126567	0.19483898	0.359843314	-0.263965547
1981-07-12	7	0.008658659	-0.069126567	0.19483898	0.077785226
1981-07-13	7	0.106404224	0.008658659	-0.069126567	0.097745565
1981-07-14	7	0.237593265	0.106404224	0.008658659	0.131189041
1981-07-15	7	0.239219943	0.237593265	0.106404224	0.001626678
1981-07-16	7	0.27468017	0.239219943	0.237593265	0.035460226
1981-07-17	7	0.235726105	0.27468017	0.239219943	-0.038954065
1981-07-18	7	0.125441475	0.235726105	0.27468017	-0.11028463
1981-07-19	7	0.034628679	0.125441475	0.235726105	-0.090812796
1981-07-20	7	0.160522328	0.034628679	0.125441475	0.125893649
1981-07-21	7	0.344235012	0.160522328	0.034628679	0.183712684
1981-07-22	7	0.389939889	0.344235012	0.160522328	0.045704877
1981-07-23	7	0.459025953	0.389939889	0.344235012	0.069086064
1981-07-24	7	0.359122723	0.459025953	0.389939889	-0.09990323
1981-07-25	7	0.180111593	0.359122723	0.459025953	-0.17901113
1981-07-26	7	-0.149522706	0.180111593	0.359122723	-0.329634299
1981-07-27	7	-0.178973122	-0.149522706	0.180111593	-0.029450417
1981-07-28	7	-0.005167237	-0.178973122	-0.149522706	0.173805885
1981-07-29	7	0.076135166	-0.005167237	-0.178973122	0.081302403
1981-07-30	7	0.094343698	0.076135166	-0.005167237	0.018208533
1981-07-31	7	-0.131455143	0.094343698	0.076135166	-0.225798842
1981-08-01	8	-0.355150724	-0.131455143	0.094343698	-0.223695581
1981-08-02	8	-0.464616704	-0.355150724	-0.131455143	-0.10946598
1981-08-03	8	-0.021469577	-0.464616704	-0.355150724	0.443147127
1981-08-04	8	0.290728236	-0.021469577	-0.464616704	0.312197813
1981-08-05	8	0.390231086	0.290728236	-0.021469577	0.09950285
1981-08-06	8	0.472256159	0.390231086	0.290728236	0.082025073
1981-08-07	8	0.379753044	0.472256159	0.390231086	-0.092503116
1981-08-08	8	0.167967889	0.379753044	0.472256159	-0.211785154
1981-08-09	8	0.001984267	0.167967889	0.379753044	-0.165983623
1981-08-10	8	0.037822841	0.001984267	0.167967889	0.035838574
1981-08-11	8	0.162900711	0.037822841	0.001984267	0.125077871
1981-08-12	8	0.042574425	0.162900711	0.037822841	-0.120326286
1981-08-13	8	-0.012980116	0.042574425	0.162900711	-0.055554541
1981-08-14	8	-0.070464113	-0.012980116	0.042574425	-0.057483997
1981-08-15	8	-0.313335297	-0.070464113	-0.012980116	-0.242871184
1981-08-16	8	-0.177122888	-0.313335297	-0.070464113	0.136212409
1981-08-17	8	-0.06329002	-0.177122888	-0.313335297	0.113832868
1981-08-18	8	0.165091133	-0.06329002	-0.177122888	0.228381152
1981-08-19	8	0.124340551	0.165091133	-0.06329002	-0.040750582
1981-08-20	8	0.180363026	0.124340551	0.165091133	0.056022475
1981-08-21	8	0.174636273	0.180363026	0.124340551	-0.005726753
1981-08-22	8	-0.051401113	0.174636273	0.180363026	-0.226037386
1981-08-23	8	-0.114672551	-0.051401113	0.174636273	-0.063271438
1981-08-24	8	-0.20629922	-0.114672551	-0.051401113	-0.091626669
1981-08-25	8	0.243814547	-0.20629922	-0.114672551	0.450113767
1981-08-26	8	0.536506297	0.243814547	-0.20629922	0.29269175
1981-08-27	8	0.77375654	0.536506297	0.243814547	0.237250243
1981-08-28	8	0.726050092	0.77375654	0.536506297	-0.047706448
1981-08-29	8	0.46030259	0.726050092	0.77375654	-0.265747502
1981-08-30	8	0.269141624	0.46030259	0.726050092	-0.191160966
1981-08-31	8	0.275986592	0.269141624	0.46030259	0.006844968
1981-09-01	9	0.361043147	0.275986592	0.269141624	0.085056555
1981-09-02	9	0.344935944	0.361043147	0.275986592	-0.016107204
1981-09-03	9	0.368569165	0.344935944	0.361043147	0.023633222
1981-09-04	9	0.354033808	0.368569165	0.344935944	-0.014535357
1981-09-05	9	0.01554293	0.354033808	0.368569165	-0.338490877
1981-09-06	9	-0.457998905	0.01554293	0.354033808	-0.473541836
1981-09-07	9	-0.38725771	-0.457998905	0.01554293	0.070741195
1981-09-08	9	0.114952603	-0.38725771	-0.457998905	0.502210313
1981-09-09	9	0.430883033	0.114952603	-0.38725771	0.31593043
1981-09-10	9	0.680515606	0.430883033	0.114952603	0.249632573
1981-09-11	9	0.744708312	0.680515606	0.430883033	0.064192707
1981-09-12	9	0.719871178	0.744708312	0.680515606	-0.024837134
1981-09-13	9	0.538717354	0.719871178	0.744708312	-0.181153824
1981-09-14	9	0.547114884	0.538717354	0.719871178	0.00839753
1981-09-15	9	0.554257063	0.547114884	0.538717354	0.007142179
1981-09-16	9	0.633767395	0.554257063	0.547114884	0.079510332
1981-09-17	9	0.564459853	0.633767395	0.554257063	-0.069307542
1981-09-18	9	0.536581754	0.564459853	0.633767395	-0.027878099
1981-09-19	9	0.308673227	0.536581754	0.564459853	-0.227908527
1981-09-20	9	0.32782155	0.308673227	0.536581754	0.019148323
1981-09-21	9	0.280513181	0.32782155	0.308673227	-0.047308369
1981-09-22	9	0.521477947	0.280513181	0.32782155	0.240964766
1981-09-23	9	0.573323906	0.521477947	0.280513181	0.051845959
1981-09-24	9	0.693627851	0.573323906	0.521477947	0.120303945
1981-09-25	9	0.51394254	0.693627851	0.573323906	-0.179685311
1981-09-26	9	0.444046962	0.51394254	0.693627851	-0.069895578
1981-09-27	9	0.074978564	0.444046962	0.51394254	-0.369068398
1981-09-28	9	0.021033269	0.074978564	0.444046962	-0.053945295
1981-09-29	9	-0.271729852	0.021033269	0.074978564	-0.292763122
1981-09-30	9	-0.055166574	-0.271729852	0.021033269	0.216563279
1981-10-01	10	0.035085612	-0.055166574	-0.271729852	0.090252186
1981-10-02	10	0.293426166	0.035085612	-0.055166574	0.258340554
1981-10-03	10	0.305604332	0.293426166	0.035085612	0.012178166
1981-10-04	10	0.362600779	0.305604332	0.293426166	0.056996447
1981-10-05	10	0.280253212	0.362600779	0.305604332	-0.082347567
1981-10-06	10	0.176765123	0.280253212	0.362600779	-0.103488089
1981-10-07	10	-0.099211411	0.176765123	0.280253212	-0.275976534
1981-10-08	10	-0.226485745	-0.099211411	0.176765123	-0.127274334
1981-10-09	10	-0.251392817	-0.226485745	-0.099211411	-0.024907072
1981-10-10	10	-0.200395456	-0.251392817	-0.226485745	0.05099736
1981-10-11	10	-0.20990073	-0.200395456	-0.251392817	-0.009505273
1981-10-12	10	-0.024947382	-0.20990073	-0.200395456	0.184953347
1981-10-13	10	0.071941115	-0.024947382	-0.20990073	0.096888497
1981-10-14	10	0.159569388	0.071941115	-0.024947382	0.087628273
1981-10-15	10	0.180147516	0.159569388	0.071941115	0.020578127
1981-10-16	10	0.183339485	0.180147516	0.159569388	0.003191969
1981-10-17	10	0.233957577	0.183339485	0.180147516	0.050618093
1981-10-18	10	0.412089093	0.233957577	0.183339485	0.178131516
1981-10-19	10	0.633721748	0.412089093	0.233957577	0.221632655
1981-10-20	10	0.798816383	0.633721748	0.412089093	0.165094635
1981-10-21	10	0.785629978	0.798816383	0.633721748	-0.013186405
1981-10-22	10	0.696375577	0.785629978	0.798816383	-0.089254401
1981-10-23	10	0.45597717	0.696375577	0.785629978	-0.240398407
1981-10-24	10	0.011554127	0.45597717	0.696375577	-0.444423044
1981-10-25	10	-0.241596371	0.011554127	0.45597717	-0.253150497
1981-10-26	10	0.340600588	-0.241596371	0.011554127	0.582196958
1981-10-27	10	0.944148997	0.340600588	-0.241596371	0.603548409
1981-10-28	10	1.042945617	0.944148997	0.340600588	0.09879662
1981-10-29	10	0.785355447	1.042945617	0.944148997	-0.25759017
1981-10-30	10	0.083521721	0.785355447	1.042945617	-0.701833726
1981-10-31	10	-0.393230914	0.083521721	0.785355447	-0.476752635
1981-11-01	11	-0.427792009	-0.393230914	0.083521721	-0.034561096
1981-11-02	11	-0.09022705	-0.427792009	-0.393230914	0.33756496
1981-11-03	11	0.257140488	-0.09022705	-0.427792009	0.347367537
1981-11-04	11	0.410663779	0.257140488	-0.09022705	0.153523292
1981-11-05	11	0.437625507	0.410663779	0.257140488	0.026961728
1981-11-06	11	0.231264777	0.437625507	0.410663779	-0.206360731
1981-11-07	11	-0.044811751	0.231264777	0.437625507	-0.276076527
1981-11-08	11	0.053153063	-0.044811751	0.231264777	0.097964814
1981-11-09	11	0.402414184	0.053153063	-0.044811751	0.34926112
1981-11-10	11	0.842414706	0.402414184	0.053153063	0.440000522
1981-11-11	11	1.745341995	0.842414706	0.402414184	0.902927289
1981-11-12	11	2.591768383	1.745341995	0.842414706	0.846426388
1981-11-13	11	2.742573621	2.591768383	1.745341995	0.150805238
1981-11-14	11	2.745309623	2.742573621	2.591768383	0.002736003
1981-11-15	11	2.559156673	2.745309623	2.742573621	-0.186152951
1981-11-16	11	2.589071885	2.559156673	2.745309623	0.029915212
1981-11-17	11	2.45664264	2.589071885	2.559156673	-0.132429245
1981-11-18	11	2.012777834	2.45664264	2.589071885	-0.443864806
1981-11-19	11	2.088968659	2.012777834	2.45664264	0.076190825
1981-11-20	11	2.847320343	2.088968659	2.012777834	0.758351684
1981-11-21	11	3.131446725	2.847320343	2.088968659	0.284126381
1981-11-22	11	3.559253644	3.131446725	2.847320343	0.427806919
1981-11-23	11	3.419922754	3.559253644	3.131446725	-0.13933089
1981-11-24	11	3.312005434	3.419922754	3.559253644	-0.10791732
1981-11-25	11	2.642282663	3.312005434	3.419922754	-0.669722771
1981-11-26	11	2.297979764	2.642282663	3.312005434	-0.3443029
1981-11-27	11	2.11723332	2.297979764	2.642282663	-0.180746443
1981-11-28	11	1.982916162	2.11723332	2.297979764	-0.134317159
1981-11-29	11	1.86571992	1.982916162	2.11723332	-0.117196242
1981-11-30	11	1.825023028	1.86571992	1.982916162	-0.040696892
1981-12-01	12	1.822036832	1.825023028	1.86571992	-0.002986196
1981-12-02	12	1.754208745	1.822036832	1.825023028	-0.067828087
1981-12-03	12	1.691661016	1.754208745	1.822036832	-0.062547729
1981-12-04	12	1.553116182	1.691661016	1.754208745	-0.138544834
1981-12-05	12	1.510302499	1.553116182	1.691661016	-0.042813684
1981-12-06	12	1.453450803	1.510302499	1.553116182	-0.056851695
1981-12-07	12	1.576920943	1.453450803	1.510302499	0.123470139
1981-12-08	12	1.698286879	1.576920943	1.453450803	0.121365936
1981-12-09	12	1.76831035	1.698286879	1.576920943	0.070023471
1981-12-10	12	1.76818558	1.76831035	1.698286879	-0.000124769
1981-12-11	12	1.753881194	1.76818558	1.76831035	-0.014304386
1981-12-12	12	1.784579748	1.753881194	1.76818558	0.030698554
1981-12-13	12	1.874806284	1.784579748	1.753881194	0.090226536
1981-12-14	12	2.00429927	1.874806284	1.784579748	0.129492986
1981-12-15	12	2.052491143	2.00429927	1.874806284	0.048191873
1981-12-16	12	2.039090142	2.052491143	2.00429927	-0.013401002
1981-12-17	12	3.064064438	2.039090142	2.052491143	1.024974296
1981-12-18	12	4.097580106	3.064064438	2.039090142	1.033515668
1981-12-19	12	4.401334229	4.097580106	3.064064438	0.303754123
1981-12-20	12	4.311118202	4.401334229	4.097580106	-0.090216027
1981-12-21	12	3.690015541	4.311118202	4.401334229	-0.621102661
1981-12-22	12	3.06214237	3.690015541	4.311118202	-0.627873172
1981-12-23	12	2.763156381	3.06214237	3.690015541	-0.298985989
1981-12-24	12	2.532223863	2.763156381	3.06214237	-0.230932518
1981-12-25	12	2.575678935	2.532223863	2.763156381	0.043455072
1981-12-26	12	2.64105693	2.575678935	2.532223863	0.065377995
1981-12-27	12	2.889059479	2.64105693	2.575678935	0.248002549
1981-12-28	12	3.197458985	2.889059479	2.64105693	0.308399506
1981-12-29	12	3.349622676	3.197458985	2.889059479	0.152163691
1981-12-30	12	3.432378489	3.349622676	3.197458985	0.082755814
1981-12-31	12	3.270600348	3.432378489	3.349622676	-0.161778142
1982-01-01	1	3.120169679	3.270600348	3.432378489	-0.150430669
1982-01-02	1	3.199585372	3.120169679	3.270600348	0.079415693
1982-01-03	1	3.582585837	3.199585372	3.120169679	0.383000465
1982-01-04	1	3.665046068	3.582585837	3.199585372	0.082460232
1982-01-05	1	3.499990574	3.665046068	3.582585837	-0.165055495
1982-01-06	1	2.941024668	3.499990574	3.665046068	-0.558965906
1982-01-07	1	2.685633865	2.941024668	3.499990574	-0.255390803
1982-01-08	1	2.522657011	2.685633865	2.941024668	-0.162976854
1982-01-09	1	2.41576088	2.522657011	2.685633865	-0.106896131
1982-01-10	1	2.354379049	2.41576088	2.522657011	-0.061381831
1982-01-11	1	2.314534568	2.354379049	2.41576088	-0.039844481
1982-01-12	1	2.293801139	2.314534568	2.354379049	-0.020733429
1982-01-13	1	2.254754848	2.293801139	2.314534568	-0.039046291
1982-01-14	1	2.200424391	2.254754848	2.293801139	-0.054330457
1982-01-15	1	2.186150258	2.200424391	2.254754848	-0.014274133
1982-01-16	1	2.205390365	2.186150258	2.200424391	0.019240107
1982-01-17	1	2.247804796	2.205390365	2.186150258	0.042414431
1982-01-18	1	2.298584543	2.247804796	2.205390365	0.050779748
1982-01-19	1	2.342435286	2.298584543	2.247804796	0.043850742
1982-01-20	1	2.338832872	2.342435286	2.298584543	-0.003602414
1982-01-21	1	2.249547976	2.338832872	2.342435286	-0.089284896
1982-01-22	1	2.178334743	2.249547976	2.338832872	-0.071213233
1982-01-23	1	2.160670736	2.178334743	2.249547976	-0.017664007
1982-01-24	1	2.27224305	2.160670736	2.178334743	0.111572315
1982-01-25	1	2.369288968	2.27224305	2.160670736	0.097045917
1982-01-26	1	2.44000118	2.369288968	2.27224305	0.070712212
1982-01-27	1	2.394067449	2.44000118	2.369288968	-0.045933731
1982-01-28	1	2.272819279	2.394067449	2.44000118	-0.121248171
1982-01-29	1	2.162730785	2.272819279	2.394067449	-0.110088494
1982-01-30	1	2.133949834	2.162730785	2.272819279	-0.028780951
1982-01-31	1	2.157125056	2.133949834	2.162730785	0.023175221
1982-02-01	2	2.191437438	2.157125056	2.133949834	0.034312382
1982-02-02	2	2.1704773	2.191437438	2.157125056	-0.020960138
1982-02-03	2	2.131676493	2.1704773	2.191437438	-0.038800807
1982-02-04	2	2.08419617	2.131676493	2.1704773	-0.047480323
1982-02-05	2	2.061273477	2.08419617	2.131676493	-0.022922694
1982-02-06	2	2.047268881	2.061273477	2.08419617	-0.014004596
1982-02-07	2	2.031413877	2.047268881	2.061273477	-0.015855004
1982-02-08	2	1.995648818	2.031413877	2.047268881	-0.035765059
1982-02-09	2	1.982851025	1.995648818	2.031413877	-0.012797793
1982-02-10	2	2.008994739	1.982851025	1.995648818	0.026143714
1982-02-11	2	2.014936472	2.008994739	1.982851025	0.005941733
1982-02-12	2	2.5509229	2.014936472	2.008994739	0.535986428
1982-02-13	2	3.612890581	2.5509229	2.014936472	1.06196768
1982-02-14	2	4.435067532	3.612890581	2.5509229	0.822176951
1982-02-15	2	4.602761476	4.435067532	3.612890581	0.167693944
1982-02-16	2	4.434350373	4.602761476	4.435067532	-0.168411103
1982-02-17	2	3.777752032	4.434350373	4.602761476	-0.656598341
1982-02-18	2	3.367924738	3.777752032	4.434350373	-0.409827294
1982-02-19	2	3.244841529	3.367924738	3.777752032	-0.123083209
1982-02-20	2	3.19075177	3.244841529	3.367924738	-0.05408976
1982-02-21	2	3.133594397	3.19075177	3.244841529	-0.057157373
1982-02-22	2	3.046664096	3.133594397	3.19075177	-0.086930301
1982-02-23	2	2.939615296	3.046664096	3.133594397	-0.1070488
1982-02-24	2	2.835061245	2.939615296	3.046664096	-0.10455405
1982-02-25	2	2.77104402	2.835061245	2.939615296	-0.064017225
1982-02-26	2	2.693921957	2.77104402	2.835061245	-0.077122063
1982-02-27	2	2.677684512	2.693921957	2.77104402	-0.016237445
1982-02-28	2	2.947173072	2.677684512	2.693921957	0.26948856
1982-03-01	3	3.121613782	2.947173072	2.677684512	0.17444071
1982-03-02	3	3.158442925	3.121613782	2.947173072	0.036829143
1982-03-03	3	2.953929938	3.158442925	3.121613782	-0.204512987
1982-03-04	3	2.780988833	2.953929938	3.158442925	-0.172941105
1982-03-05	3	2.702831082	2.780988833	2.953929938	-0.078157751
1982-03-06	3	2.650693456	2.702831082	2.780988833	-0.052137626
1982-03-07	3	2.594280926	2.650693456	2.702831082	-0.05641253
1982-03-08	3	2.592360894	2.594280926	2.650693456	-0.001920031
