season	obs	residual	yest.residual	yest.all.obs
0	0.196312819	-0.557372428	-0.664866767	0.121970085
0	0.250644791	-0.469077917	-0.557372428	0.196312819
0	0.250030859	-0.434868695	-0.469077917	0.250644791
0	0.213924131	-0.43523764	-0.434868695	0.250030859
0	0.135320677	-0.477129657	-0.43523764	0.213924131
0	0.108258724	-0.466441776	-0.477129657	0.135320677
0	0.187936154	-0.347904819	-0.466441776	0.108258724
0	0.303045001	-0.192747963	-0.347904819	0.187936154
0	0.39885083	-0.055618251	-0.192747963	0.303045001
0	0.403573615	-0.0081984	-0.055618251	0.39885083
0	0.339314689	-0.028278283	-0.0081984	0.403573615
0	0.15144485	-0.17036494	-0.028278283	0.339314689
0	-0.035765968	-0.310050611	-0.17036494	0.15144485
0	-0.108293202	-0.333154455	-0.310050611	-0.035765968
0	-0.030430725	-0.203792159	-0.333154455	-0.108293202
0	0.056031154	-0.063549634	-0.203792159	-0.030430725
0	0.018122921	-0.045160391	-0.063549634	0.056031154
0	-0.113981362	-0.118175873	-0.045160391	0.018122921
0	-0.307312478	-0.249305034	-0.118175873	-0.113981362
0	-0.262143018	-0.138439738	-0.249305034	-0.307312478
0	-0.018660957	0.174686962	-0.138439738	-0.262143018
0	0.234672167	0.502163286	0.174686962	-0.018660957
0	0.387149809	0.733955613	0.502163286	0.234672167
0	0.414943109	0.847070967	0.733955613	0.387149809
0	0.347937273	0.872450661	0.847070967	0.414943109
0	0.195240079	0.820563688	0.872450661	0.347937273
0	0.07183437	0.808179249	0.820563688	0.195240079
0	0.069977855	0.929953815	0.808179249	0.07183437
0	0.082796075	1.082506356	0.929953815	0.069977855
0	0.066884924	1.227474348	1.082506356	0.082796075
0	-0.012558981	1.337917554	1.227474348	0.066884924
0	-0.124026342	1.458630383	1.337917554	-0.012558981
0	0.344438231	2.226815415	1.458630383	-0.124026342
0	0.716080962	3.023693543	2.226815415	0.344438231
0	0.92971677	3.981378118	3.023693543	0.716080962
1	0.712599793	-1.418161456	3.981378118	0.92971677
1	0.276410811	-2.095213612	-1.418161456	0.712599793
1	-0.217356694	-2.343210711	-2.095213612	0.276410811
1	-0.291893777	-2.092410873	-2.343210711	-0.217356694
1	-0.048176229	-1.585757422	-2.092410873	-0.291893777
1	0.213704156	-1.121112983	-1.585757422	-0.048176229
1	0.371579604	-0.811994047	-1.121112983	0.213704156
1	0.363956738	-0.708186763	-0.811994047	0.371579604
1	0.227240489	-0.76182166	-0.708186763	0.363956738
1	0.086471653	-0.838258415	-0.76182166	0.227240489
1	0.155920286	-0.716299901	-0.838258415	0.086471653
1	0.484889926	-0.341904836	-0.716299901	0.155920286
1	1.157432167	0.371755643	-0.341904836	0.484889926
1	1.964927768	1.178560423	0.371755643	1.157432167
1	2.44547601	0.906515162	1.178560423	1.964927768
1	2.695745755	0.352670889	0.906515162	2.44547601
1	2.686059972	-0.162333638	0.352670889	2.695745755
1	2.63456517	-0.410126422	-0.162333638	2.686059972
1	2.536547212	-0.553775318	-0.410126422	2.63456517
1	2.381613871	-0.7217851	-0.553775318	2.536547212
1	2.205568902	-0.87010545	-0.7217851	2.381613871
1	2.391882618	-0.575773883	-0.87010545	2.205568902
1	2.777269325	0.010814569	-0.575773883	2.391882618
1	3.222676288	0.451160518	0.010814569	2.777269325
1	3.385644982	0.427815504	0.451160518	3.222676288
1	3.43553564	0.236193447	0.427815504	3.385644982
1	3.178781079	-0.419364569	0.236193447	3.43553564
1	2.841791734	-0.692658498	-0.419364569	3.178781079
1	2.376684015	-1.054946131	-0.692658498	2.841791734
1	2.141087883	-1.137601812	-1.054946131	2.376684015
1	1.993910881	-1.180842937	-1.137601812	2.141087883
1	1.893484283	-1.168471452	-1.180842937	1.993910881
1	1.837792687	-1.113475665	-1.168471452	1.893484283
1	1.800953382	-1.068596286	-1.113475665	1.837792687
1	1.75738687	-1.055956378	-1.068596286	1.800953382
1	1.669813925	-1.103706014	-1.055956378	1.75738687
1	1.588062085	-1.15593035	-1.103706014	1.669813925
1	1.506454296	-1.214343986	-1.15593035	1.588062085
1	1.514832797	-1.186629321	-1.214343986	1.506454296
1	1.581207086	-1.104188943	-1.186629321	1.514832797
1	1.684270149	-0.986801895	-1.104188943	1.581207086
1	1.745467144	-0.926753951	-0.986801895	1.684270149
1	1.76348194	-0.96815078	-0.926753951	1.745467144
1	1.768960855	-1.000382608	-0.96815078	1.76348194
1	1.805750734	-0.996008601	-1.000382608	1.768960855
1	1.891983015	-0.921539818	-0.996008601	1.805750734
1	1.979976773	-0.858566732	-0.921539818	1.891983015
1	2.032165747	-0.810524274	-0.858566732	1.979976773
1	2.509201061	-0.281119507	-0.810524274	2.032165747
1	3.393304987	0.654352902	-0.281119507	2.509201061
1	3.996171001	1.214232717	0.654352902	3.393304987
1	4.277951576	1.168032858	1.214232717	3.996171001
1	4.180159602	-0.099591699	1.168032858	4.277951576
1	3.813620022	-0.851791686	-0.099591699	4.180159602
1	3.248674845	-1.146164077	-0.851791686	3.813620022
1	2.80949394	-1.22836916	-1.146164077	3.248674845
1	2.628802115	-1.076060571	-1.22836916	2.80949394
1	2.583990317	-0.85377233	-1.076060571	2.628802115
1	2.711259543	-0.525001866	-0.85377233	2.583990317
1	2.935180261	-0.187455232	-0.525001866	2.711259543
1	3.16320309	0.071585863	-0.187455232	2.935180261
1	3.331161378	0.134113454	0.071585863	3.16320309
1	3.353048738	0.023066452	0.134113454	3.331161378
1	3.282508092	-0.193400755	0.023066452	3.353048738
1	3.198669349	-0.312981023	-0.193400755	3.282508092
1	3.321901702	-0.18659602	-0.312981023	3.198669349
1	3.502014792	-0.061622548	-0.18659602	3.321901702
1	3.584809765	-0.505563793	-0.061622548	3.502014792
1	3.413436773	-1.051115079	-0.505563793	3.584809765
1	3.101860607	-1.316370065	-1.051115079	3.413436773
1	2.731428082	-1.381223661	-1.316370065	3.101860607
1	2.547553978	-1.26925614	-1.381223661	2.731428082
1	2.43336591	-1.149935095	-1.26925614	2.547553978
1	2.362427808	-1.049343849	-1.149935095	2.43336591
1	2.321221809	-0.969794041	-1.049343849	2.362427808
1	2.288003046	-0.919984116	-0.969794041	2.321221809
1	2.250391238	-0.90056025	-0.919984116	2.288003046
1	2.214215755	-0.896678263	-0.90056025	2.250391238
1	2.19735488	-0.884187432	-0.896678263	2.214215755
1	2.213448007	-0.845338197	-0.884187432	2.19735488
1	2.251319817	-0.788727985	-0.845338197	2.213448007
1	2.297021452	-0.752169092	-0.788727985	2.251319817
1	2.326814199	-0.805882106	-0.752169092	2.297021452
1	2.311185476	-0.963422892	-0.805882106	2.326814199
1	2.257732858	-1.104542716	-0.963422892	2.311185476
1	2.1969279	-1.17449944	-1.104542716	2.257732858
1	2.20496048	-1.10433172	-1.17449944	2.1969279
1	2.271021531	-0.937467529	-1.10433172	2.20496048
1	2.362863918	-0.793412641	-0.937467529	2.271021531
1	2.401549724	-0.784256711	-0.793412641	2.362863918
1	2.371419279	-0.86625482	-0.784256711	2.401549724
1	2.281005646	-0.987502803	-0.86625482	2.371419279
1	2.191644115	-1.041215882	-0.987502803	2.281005646
1	2.151345966	-1.018793278	-1.041215882	2.191644115
1	2.16111678	-0.949090564	-1.018793278	2.151345966
1	2.173113105	-0.89512708	-0.949090564	2.16111678
1	2.164835966	-0.8727851	-0.89512708	2.173113105
1	2.12940479	-0.884602351	-0.8727851	2.164835966
1	2.092813469	-0.901837614	-0.884602351	2.12940479
1	2.064362185	-0.913515213	-0.901837614	2.092813469
1	2.046726449	-0.915968674	-0.913515213	2.064362185
1	2.025009518	-0.923460994	-0.915968674	2.046726449
1	2.003516477	-0.931280046	-0.923460994	2.025009518
1	1.995888498	-0.925573014	-0.931280046	2.003516477
1	2.002357593	-0.905978059	-0.925573014	1.995888498
1	2.225523987	-0.669781882	-0.905978059	2.002357593
1	2.951296824	0.068977875	-0.669781882	2.225523987
1	3.801090039	0.80525864	0.068977875	2.951296824
1	4.300411134	0.985355866	0.80525864	3.801090039
1	4.493920458	0.037180977	0.985355866	4.300411134
1	4.329743462	-0.517312164	0.037180977	4.493920458
1	3.957845244	-0.799797511	-0.517312164	4.329743462
1	3.490362895	-0.893421949	-0.799797511	3.957845244
1	3.270615051	-0.747121215	-0.893421949	3.490362895
1	3.190760028	-0.52365051	-0.747121215	3.270615051
1	3.125415513	-0.352265717	-0.52365051	3.190760028
1	3.043091881	-0.260002234	-0.352265717	3.125415513
1	2.944176437	-0.23570385	-0.260002234	3.043091881
1	2.851001601	-0.244013849	-0.23570385	2.944176437
1	2.768336226	-0.268319928	-0.244013849	2.851001601
1	2.715052979	-0.280629716	-0.268319928	2.768336226
1	2.78074177	-0.185191751	-0.280629716	2.715052979
1	2.9318395	-0.047443024	-0.185191751	2.78074177
1	3.079903334	-0.064356867	-0.047443024	2.9318395
1	3.081880389	-0.251173217	-0.064356867	3.079903334
1	2.976380868	-0.457154645	-0.251173217	3.081880389
1	2.818160851	-0.564496753	-0.457154645	2.976380868
1	2.712943592	-0.533337033	-0.564496753	2.818160851
1	2.650249983	-0.496969202	-0.533337033	2.712943592
1	2.612813425	-0.466473905	-0.496969202	2.650249983
1	2.669445967	-0.362702151	-0.466473905	2.612813425
1	2.802115531	-0.213339692	-0.362702151	2.669445967
1	2.947836603	-0.158672937	-0.213339692	2.802115531
1	3.003918918	-0.222680132	-0.158672937	2.947836603
1	2.995794399	-0.29131914	-0.222680132	3.003918918
1	2.971151588	-0.302467888	-0.29131914	2.995794399
1	2.967171034	-0.300357082	-0.302467888	2.971151588
1	2.983648675	-0.311116522	-0.300357082	2.967171034
1	2.981365518	-0.3495959	-0.311116522	2.983648675
1	2.960753564	-0.37847647	-0.3495959	2.981365518
1	2.89782703	-0.444083492	-0.37847647	2.960753564
1	2.807232984	-0.500909724	-0.444083492	2.89782703
1	2.713775526	-0.524079887	-0.500909724	2.807232984
1	2.635556371	-0.521335731	-0.524079887	2.713775526
1	2.580532466	-0.519170495	-0.521335731	2.635556371
1	2.544434878	-0.515048833	-0.519170495	2.580532466
1	2.542401952	-0.48756442	-0.515048833	2.544434878
1	2.579112262	-0.429982459	-0.48756442	2.542401952
1	2.652184429	-0.35689109	-0.429982459	2.579112262
1	2.761105375	-0.292910912	-0.35689109	2.652184429
1	3.028878637	-0.142187426	-0.292910912	2.761105375
1	3.264488228	-0.068016894	-0.142187426	3.028878637
1	3.441578327	-0.497916403	-0.068016894	3.264488228
1	3.445455835	-1.029094339	-0.497916403	3.441578327
1	3.416017757	-1.247404493	-1.029094339	3.445455835
1	3.371353279	-1.282499213	-1.247404493	3.416017757
1	3.312565404	-1.173454834	-1.282499213	3.371353279
1	3.190649717	-1.069582142	-1.173454834	3.312565404
1	3.013181234	-1.01502307	-1.069582142	3.190649717
1	2.867938967	-0.941102107	-1.01502307	3.013181234
1	2.792275957	-0.833879472	-0.941102107	2.867938967
1	3.21016795	-0.260915439	-0.833879472	2.792275957
1	3.710843798	0.346026261	-0.260915439	3.21016795
1	4.083871942	0.591973919	0.346026261	3.710843798
1	4.130520667	-0.189011348	0.591973919	4.083871942
1	3.962998701	-0.697894611	-0.189011348	4.130520667
1	3.664353503	-0.840783867	-0.697894611	3.962998701
1	3.44364356	-0.747022908	-0.840783867	3.664353503
1	3.335065857	-0.581709259	-0.747022908	3.44364356
1	3.250535169	-0.442566743	-0.581709259	3.335065857
1	3.183394531	-0.33360078	-0.442566743	3.250535169
1	3.133876658	-0.258797664	-0.33360078	3.183394531
1	3.102360124	-0.204778219	-0.258797664	3.133876658
1	3.080364535	-0.168088633	-0.204778219	3.102360124
1	3.078585102	-0.12877768	-0.168088633	3.080364535
1	3.082007318	-0.09538543	-0.12877768	3.078585102
1	3.086421413	-0.067847529	-0.09538543	3.082007318
1	3.075289514	-0.060008974	-0.067847529	3.086421413
1	3.070163983	-0.048655223	-0.060008974	3.075289514
1	3.079891472	-0.02395075	-0.048655223	3.070163983
1	3.10121312	0.011456487	-0.02395075	3.079891472
1	3.108468807	0.032273115	0.011456487	3.10121312
1	3.10314338	0.04020171	0.032273115	3.108468807
1	3.102373012	0.052507932	0.04020171	3.10314338
1	3.121842572	0.084954793	0.052507932	3.102373012
1	3.145512792	0.121549683	0.084954793	3.121842572
0	3.160982636	0.149919454	0.121549683	3.145512792
0	3.153366114	0.155194858	0.149919454	3.160982636
0	3.135996072	0.150718783	0.155194858	3.153366114
0	3.104866828	0.132491673	0.150718783	3.135996072
0	3.061564629	0.102102941	0.132491673	3.104866828
0	2.989198576	0.042651407	0.102102941	3.061564629
0	2.893126044	-0.04066064	0.042651407	2.989198576
0	2.798392709	-0.12693347	-0.04066064	2.893126044
0	2.73381751	-0.181682411	-0.12693347	2.798392709
0	2.720648802	-0.179919755	-0.181682411	2.73381751
0	2.743469846	-0.142603986	-0.179919755	2.720648802
0	2.783537661	-0.088611662	-0.142603986	2.743469846
0	2.817696692	-0.04086968	-0.088611662	2.783537661
0	2.830443243	-0.014733301	-0.04086968	2.817696692
0	2.8295743	-0.002319023	-0.014733301	2.830443243
0	2.824711402	0.006044625	-0.002319023	2.8295743
0	2.83890356	0.033438464	0.006044625	2.824711402
0	2.861383572	0.069116832	0.033438464	2.83890356
0	2.89221531	0.113152203	0.069116832	2.861383572
0	2.928377124	0.162528643	0.113152203	2.89221531
0	2.984234786	0.231616849	0.162528643	2.928377124
0	3.039502057	0.300133686	0.231616849	2.984234786
0	3.066569365	0.3404716	0.300133686	3.039502057
0	3.036975092	0.324170349	0.3404716	3.066569365
0	2.951615291	0.252126985	0.324170349	3.036975092
0	2.835211081	0.149061193	0.252126985	2.951615291
0	2.729924539	0.057136823	0.149061193	2.835211081
0	2.660811358	0.001411939	0.057136823	2.729924539
0	2.615924781	-0.030057075	0.001411939	2.660811358
0	2.5667608	-0.065775333	-0.030057075	2.615924781
0	2.509373632	-0.109690194	-0.065775333	2.5667608
0	2.450367097	-0.155205107	-0.109690194	2.509373632
0	2.405704608	-0.186370711	-0.155205107	2.450367097
0	2.364754678	-0.213798413	-0.186370711	2.405704608
0	2.324773128	-0.240208732	-0.213798413	2.364754678
0	2.282128701	-0.269221858	-0.240208732	2.324773128
0	2.248593537	-0.289088293	-0.269221858	2.282128701
0	2.2390476	-0.284945243	-0.289088293	2.248593537
0	2.245843112	-0.26443571	-0.284945243	2.2390476
0	2.262712394	-0.233824605	-0.26443571	2.245843112
0	2.263926216	-0.218842642	-0.233824605	2.262712394
0	2.261534444	-0.207436199	-0.218842642	2.263926216
0	2.261919782	-0.193218409	-0.207436199	2.261534444
0	2.279975192	-0.161293081	-0.193218409	2.261919782
0	2.316766265	-0.1106064	-0.161293081	2.279975192
0	2.363239118	-0.050253925	-0.1106064	2.316766265
0	2.41540232	0.009120988	-0.050253925	2.363239118
0	2.434836687	0.025117835	0.009120988	2.41540232
0	2.416837069	0.017773654	0.025117835	2.434836687
0	2.358742315	-0.019618154	0.017773654	2.416837069
0	2.296639311	-0.063397558	-0.019618154	2.358742315
0	2.233610619	-0.109753571	-0.063397558	2.296639311
0	2.16022284	-0.167456344	-0.109753571	2.233610619
0	2.072602929	-0.23996055	-0.167456344	2.16022284
0	1.995229727	-0.302536801	-0.23996055	2.072602929
0	1.967059741	-0.316098615	-0.302536801	1.995229727
0	1.98181021	-0.302384277	-0.316098615	1.967059741
0	2.014399162	-0.327725749	-0.302384277	1.98181021
0	2.036408837	-0.36383767	-0.327725749	2.014399162
0	2.021304792	-0.386419858	-0.36383767	2.036408837
0	1.976327597	-0.38143266	-0.386419858	2.021304792
0	1.902658779	-0.405564331	-0.38143266	1.976327597
0	1.868994603	-0.402697797	-0.405564331	1.902658779
0	1.836733233	-0.406991174	-0.402697797	1.868994603
0	1.807330634	-0.413651186	-0.406991174	1.836733233
0	1.715834405	-0.485551082	-0.413651186	1.807330634
0	1.603696919	-0.579953825	-0.485551082	1.715834405
0	1.502351884	-0.66464662	-0.579953825	1.603696919
0	1.475054771	-0.675904316	-0.66464662	1.502351884
0	1.53656787	-0.598682256	-0.675904316	1.475054771
0	1.600227175	-0.519474752	-0.598682256	1.53656787
0	1.642974645	-0.461237668	-0.519474752	1.600227175
0	1.646523271	-0.442196187	-0.461237668	1.642974645
0	1.654551021	-0.418634593	-0.442196187	1.646523271
0	1.642935823	-0.414651555	-0.418634593	1.654551021
0	1.605736736	-0.436173141	-0.414651555	1.642935823
0	1.563422861	-0.462720436	-0.436173141	1.605736736
0	1.538696844	-0.47158397	-0.462720436	1.563422861
0	1.532522365	-0.461794987	-0.47158397	1.538696844
0	1.467654085	-0.510594761	-0.461794987	1.532522365
0	1.344529398	-0.617542602	-0.510594761	1.467654085
0	1.182155991	-0.763633394	-0.617542602	1.344529398
0	1.139109813	-0.790285011	-0.763633394	1.182155991
0	1.232529405	-0.680349363	-0.790285011	1.139109813
0	1.383326127	-0.512907731	-0.680349363	1.232529405
0	1.480054045	-0.399416588	-0.512907731	1.383326127
0	1.493146429	-0.369438589	-0.399416588	1.480054045
0	1.417850629	-0.427715542	-0.369438589	1.493146429
0	1.293057878	-0.535343968	-0.427715542	1.417850629
0	1.202232609	-0.608865124	-0.535343968	1.293057878
0	1.238601485	-0.555055577	-0.608865124	1.202232609
0	1.345052482	-0.431021996	-0.555055577	1.238601485
0	1.418058993	-0.340286156	-0.431021996	1.345052482
0	1.439223077	-0.301241415	-0.340286156	1.418058993
0	1.385276346	-0.33715166	-0.301241415	1.439223077
0	1.30837185	-0.395874854	-0.33715166	1.385276346
0	1.230110326	-0.45583022	-0.395874854	1.30837185
0	1.212622936	-0.454860694	-0.45583022	1.230110326
0	1.275893907	-0.372913708	-0.454860694	1.212622936
0	1.302343766	-0.327549062	-0.372913708	1.275893907
0	1.346799088	-0.263964046	-0.327549062	1.302343766
0	1.308662424	-0.282804191	-0.263964046	1.346799088
0	1.292896543	-0.279091496	-0.282804191	1.308662424
0	1.237449915	-0.314865822	-0.279091496	1.292896543
0	1.249658626	-0.282781436	-0.314865822	1.237449915
0	1.287933616	-0.224418829	-0.282781436	1.249658626
0	1.339396166	-0.152648674	-0.224418829	1.287933616
0	1.378648809	-0.092872338	-0.152648674	1.339396166
0	1.366127679	-0.084690172	-0.092872338	1.378648809
0	1.317467345	-0.112404806	-0.084690172	1.366127679
0	1.244740157	-0.163896389	-0.112404806	1.317467345
0	1.247470135	-0.139603744	-0.163896389	1.244740157
0	1.316283986	-0.048948286	-0.139603744	1.247470135
0	1.382484527	0.039353823	-0.048948286	1.316283986
0	1.41720443	0.096460383	0.039353823	1.382484527
0	1.383171526	0.08510779	0.096460383	1.41720443
0	1.338603226	0.063519573	0.08510779	1.383171526
0	1.250595085	-0.001214865	0.063519573	1.338603226
0	1.19534071	-0.032875848	-0.001214865	1.250595085
0	1.130161609	-0.074088602	-0.032875848	1.19534071
0	1.081260299	-0.098617394	-0.074088602	1.130161609
0	0.993896965	-0.161206445	-0.098617394	1.081260299
0	0.898403683	-0.231548656	-0.161206445	0.993896965
0	0.799770516	-0.304633304	-0.231548656	0.898403683
0	0.775897058	-0.302538345	-0.304633304	0.799770516
0	0.827584594	-0.224440828	-0.302538345	0.775897058
0	0.921934317	-0.103223977	-0.224440828	0.827584594
0	1.007265289	0.009458267	-0.103223977	0.921934317
0	1.047442587	0.077498776	0.009458267	1.007265289
0	1.029598383	0.088060295	0.077498776	1.047442587
0	0.991192143	0.078599485	0.088060295	1.029598383
0	0.972994056	0.08990953	0.078599485	0.991192143
0	1.029045196	0.176103196	0.08990953	0.972994056
0	1.096098128	0.273982682	0.176103196	1.029045196
0	1.166381886	0.375401968	0.273982682	1.096098128
0	1.213854546	0.245891638	0.375401968	1.166381886
0	1.211274527	-0.058304546	0.245891638	1.213854546
0	1.172552766	-0.322844821	-0.058304546	1.211274527
0	1.102726362	-0.500503175	-0.322844821	1.172552766
0	1.120660551	-0.484640091	-0.500503175	1.102726362
