season	obs	residual	yest.residual	two.yest.residual	three.yest.residual	ma.2
1	2.03668945	-1.144871421	-0.555077781	-0.08574873	0.011227996	-0.595232644
1	1.625226442	-1.602911564	-1.144871421	-0.555077781	-0.08574873	-1.100953589
1	1.267936786	-1.828589101	-1.602911564	-1.144871421	-0.555077781	-1.525457362
1	1.174796173	-1.68608225	-1.828589101	-1.602911564	-1.144871421	-1.705860972
1	1.207706991	-1.453573386	-1.68608225	-1.828589101	-1.602911564	-1.656081579
1	1.222796674	-1.294673281	-1.453573386	-1.68608225	-1.828589101	-1.478109639
1	1.199864286	-1.217096669	-1.294673281	-1.453573386	-1.68608225	-1.321781112
1	1.11615776	-1.23109974	-1.217096669	-1.294673281	-1.453573386	-1.24762323
1	0.984700558	-1.313424688	-1.23109974	-1.217096669	-1.294673281	-1.253873699
1	0.881041751	-1.381100935	-1.313424688	-1.23109974	-1.217096669	-1.308541788
1	0.897089147	-1.337290066	-1.381100935	-1.313424688	-1.23109974	-1.343938563
1	1.004528179	-1.216107185	-1.337290066	-1.381100935	-1.313424688	-1.311499396
1	1.107796732	-1.112152306	-1.216107185	-1.337290066	-1.381100935	-1.221849853
1	1.286912733	-0.936644241	-1.112152306	-1.216107185	-1.337290066	-1.088301244
1	1.473183441	-0.723506503	-0.936644241	-1.112152306	-1.216107185	-0.924101017
1	1.623935677	-0.619031104	-0.723506503	-0.936644241	-1.112152306	-0.759727283
1	1.625455047	-0.764086998	-0.619031104	-0.723506503	-0.936644241	-0.702208202
1	1.577536913	-0.891529735	-0.764086998	-0.619031104	-0.723506503	-0.758215946
1	1.547442328	-0.919760772	-0.891529735	-0.764086998	-0.619031104	-0.858459168
1	1.585357448	-0.788118574	-0.919760772	-0.891529735	-0.764086998	-0.866469694
1	1.59718959	-0.71082087	-0.788118574	-0.919760772	-0.891529735	-0.806233405
1	1.541598008	-0.716256378	-0.71082087	-0.788118574	-0.919760772	-0.738398607
1	1.411673847	-0.806223652	-0.716256378	-0.71082087	-0.788118574	-0.744433633
1	1.310102428	-0.877728939	-0.806223652	-0.716256378	-0.71082087	-0.800069656
1	1.295988854	-0.867234648	-0.877728939	-0.806223652	-0.716256378	-0.850395747
1	1.386775033	-0.756186927	-0.867234648	-0.877728939	-0.806223652	-0.833716838
1	1.450960821	-0.78219366	-0.756186927	-0.867234648	-0.877728939	-0.801871745
1	1.455677139	-0.899259762	-0.78219366	-0.756186927	-0.867234648	-0.812546783
1	1.370412312	-1.057637411	-0.899259762	-0.78219366	-0.756186927	-0.913030278
1	1.255382774	-1.123500825	-1.057637411	-0.899259762	-0.78219366	-1.026799333
1	1.160837563	-1.131269328	-1.123500825	-1.057637411	-0.899259762	-1.104135855
1	1.19575713	-1.034691252	-1.131269328	-1.123500825	-1.057637411	-1.096487135
1	1.346567877	-0.840955481	-1.034691252	-1.131269328	-1.123500825	-1.002305353
1	1.480230266	-0.677889694	-0.840955481	-1.034691252	-1.131269328	-0.851178809
1	1.517392144	-0.675499893	-0.677889694	-0.840955481	-1.034691252	-0.731448356
1	1.397189232	-0.902492677	-0.675499893	-0.677889694	-0.840955481	-0.751960755
1	1.217069177	-1.13478407	-0.902492677	-0.675499893	-0.677889694	-0.90425888
1	1.103035688	-1.20781248	-1.13478407	-0.902492677	-0.675499893	-1.081696409
1	1.139114405	-1.094427596	-1.20781248	-1.13478407	-0.902492677	-1.145674715
1	1.268711164	-0.910446209	-1.094427596	-1.20781248	-1.13478407	-1.070895428
1	1.317402068	-0.822170103	-0.910446209	-1.094427596	-1.20781248	-0.94234797
1	1.32064166	-0.788594682	-0.822170103	-0.910446209	-1.094427596	-0.840403665
1	1.240320134	-0.844288604	-0.788594682	-0.822170103	-0.910446209	-0.81835113
1	1.184838449	-0.884220421	-0.844288604	-0.788594682	-0.822170103	-0.839034569
1	1.168068634	-0.90129606	-0.884220421	-0.844288604	-0.788594682	-0.876601695
1	1.210885882	-0.909654068	-0.90129606	-0.884220421	-0.844288604	-0.898390183
1	1.464924289	-0.755310028	-0.909654068	-0.90129606	-0.884220421	-0.855420052
1	1.821150835	-0.440350468	-0.755310028	-0.909654068	-0.90129606	-0.701771522
1	2.125629932	-0.161470836	-0.440350468	-0.755310028	-0.909654068	-0.452377111
1	2.240653576	-0.178833103	-0.161470836	-0.440350468	-0.755310028	-0.260218136
1	2.175958439	-0.453613874	-0.178833103	-0.161470836	-0.440350468	-0.264639271
1	2.030226653	-0.752658778	-0.453613874	-0.178833103	-0.161470836	-0.461701919
1	1.998645554	-0.77116416	-0.752658778	-0.453613874	-0.178833103	-0.659145604
1	2.241377863	-0.42534604	-0.77116416	-0.752658778	-0.453613874	-0.649722993
1	2.50020369	-0.055056703	-0.42534604	-0.77116416	-0.752658778	-0.417188967
1	2.627416766	0.004692606	-0.055056703	-0.42534604	-0.77116416	-0.158570045
1	2.505938755	-0.281385028	0.004692606	-0.055056703	-0.42534604	-0.110583042
1	2.257717864	-0.618317094	-0.281385028	0.004692606	-0.055056703	-0.298336505
1	1.972226245	-0.839056258	-0.618317094	-0.281385028	0.004692606	-0.579586127
1	1.863471517	-0.804457853	-0.839056258	-0.618317094	-0.281385028	-0.753943735
1	1.804274535	-0.765254965	-0.804457853	-0.839056258	-0.618317094	-0.802923025
1	1.7611489	-0.744597109	-0.765254965	-0.804457853	-0.839056258	-0.771436642
1	1.679830113	-0.7994148	-0.744597109	-0.765254965	-0.804457853	-0.769755625
1	1.585501371	-0.864428129	-0.7994148	-0.744597109	-0.765254965	-0.802813346
1	1.479946342	-0.940955757	-0.864428129	-0.7994148	-0.744597109	-0.868266229
1	1.434547878	-0.956604576	-0.940955757	-0.864428129	-0.7994148	-0.92066282
1	1.473042128	-0.894404753	-0.956604576	-0.940955757	-0.864428129	-0.930655029
1	1.542809455	-0.8046075	-0.894404753	-0.956604576	-0.940955757	-0.88520561
1	1.580472358	-0.74910951	-0.8046075	-0.894404753	-0.956604576	-0.816040588
1	1.566139489	-0.746895393	-0.74910951	-0.8046075	-0.894404753	-0.766870801
1	1.500041659	-0.797187304	-0.746895393	-0.74910951	-0.8046075	-0.764397403
1	1.423485405	-0.858350426	-0.797187304	-0.746895393	-0.74910951	-0.800811041
1	1.370124569	-0.896533153	-0.858350426	-0.797187304	-0.746895393	-0.850690294
1	1.403350145	-0.848225244	-0.896533153	-0.858350426	-0.797187304	-0.867702941
1	1.462190343	-0.774326651	-0.848225244	-0.896533153	-0.858350426	-0.839695016
1	1.513397583	-0.708042147	-0.774326651	-0.848225244	-0.896533153	-0.776864681
1	1.506126851	-0.700190788	-0.708042147	-0.774326651	-0.848225244	-0.727519862
1	1.488150836	-0.702983209	-0.700190788	-0.708042147	-0.774326651	-0.703738715
1	1.463086998	-0.712805907	-0.702983209	-0.700190788	-0.708042147	-0.705326634
1	1.485976249	-0.692430417	-0.712805907	-0.702983209	-0.700190788	-0.702739844
1	1.506285819	-0.846989562	-0.692430417	-0.712805907	-0.702983209	-0.750741962
1	1.569344361	-0.910991936	-0.846989562	-0.692430417	-0.712805907	-0.816803972
1	1.65810531	-0.851381145	-0.910991936	-0.846989562	-0.692430417	-0.869787548
1	1.779839117	-0.616408961	-0.851381145	-0.910991936	-0.846989562	-0.792927347
1	1.843261592	-0.473306949	-0.616408961	-0.851381145	-0.910991936	-0.647032352
1	1.820584498	-0.440235153	-0.473306949	-0.616408961	-0.851381145	-0.509983688
1	1.702287942	-0.518352253	-0.440235153	-0.473306949	-0.616408961	-0.477298118
1	1.603783437	-0.598534601	-0.518352253	-0.440235153	-0.473306949	-0.519040669
1	1.579577561	-0.608372298	-0.598534601	-0.518352253	-0.440235153	-0.575086384
1	1.672921641	-0.493984427	-0.608372298	-0.598534601	-0.518352253	-0.566963776
1	1.7544593	-0.389479279	-0.493984427	-0.608372298	-0.598534601	-0.497278668
1	1.791243657	-0.332621938	-0.389479279	-0.493984427	-0.608372298	-0.405361881
1	1.727297729	-0.378204886	-0.332621938	-0.389479279	-0.493984427	-0.366768701
1	1.591921548	-0.496205773	-0.378204886	-0.332621938	-0.389479279	-0.402344199
0	1.411432691	-0.659869543	-0.496205773	-0.378204886	-0.332621938	-0.511426734
0	1.260737091	-0.794026913	-0.659869543	-0.496205773	-0.378204886	-0.650034077
0	1.16458939	-0.873764636	-0.794026913	-0.659869543	-0.496205773	-0.775887031
0	1.09477007	-0.927206396	-0.873764636	-0.794026913	-0.659869543	-0.864999315
0	1.000729971	-1.004843054	-0.927206396	-0.873764636	-0.794026913	-0.935271362
0	0.863530244	-1.125577552	-1.004843054	-0.927206396	-0.873764636	-1.019209001
0	0.773114809	-1.199443409	-1.125577552	-1.004843054	-0.927206396	-1.109954672
0	0.754835645	-1.201074007	-1.199443409	-1.125577552	-1.004843054	-1.175364989
0	0.825708992	-1.113443163	-1.201074007	-1.199443409	-1.125577552	-1.171320193
0	0.900235314	-1.022043697	-1.113443163	-1.201074007	-1.199443409	-1.112186955
0	0.965602508	-0.939701735	-1.022043697	-1.113443163	-1.201074007	-1.025062865
0	0.941138197	-0.94714641	-0.939701735	-1.022043697	-1.113443163	-0.969630614
0	0.841772319	-1.029678914	-0.94714641	-0.939701735	-1.022043697	-0.972175686
0	0.812333995	-1.042616357	-1.029678914	-0.94714641	-0.939701735	-1.00648056
0	0.963761094	-0.878314826	-1.042616357	-1.029678914	-0.94714641	-0.983536699
0	1.1716069	-0.803855647	-0.878314826	-1.042616357	-1.029678914	-0.908262277
0	1.248021824	-0.894742175	-0.803855647	-0.878314826	-1.042616357	-0.858970883
0	1.194633273	-1.021795895	-0.894742175	-0.803855647	-0.878314826	-0.906797905
0	1.054440112	-1.077404001	-1.021795895	-0.894742175	-0.803855647	-0.99798069
0	0.917756873	-1.116083888	-1.077404001	-1.021795895	-0.894742175	-1.071761261
0	0.832916143	-1.132053428	-1.116083888	-1.077404001	-1.021795895	-1.108513772
0	0.837084034	-1.07846214	-1.132053428	-1.116083888	-1.077404001	-1.108866485
0	0.907082889	-0.996939046	-1.07846214	-1.132053428	-1.116083888	-1.069151538
0	0.991708168	-0.961885521	-0.996939046	-1.07846214	-1.132053428	-1.012428902
0	1.03552591	-0.944746343	-0.961885521	-0.996939046	-1.07846214	-0.96785697
0	1.018268921	-0.91592684	-0.944746343	-0.961885521	-0.996939046	-0.940852901
0	0.936321102	-0.946005394	-0.91592684	-0.944746343	-0.961885521	-0.935559526
0	0.826267653	-1.017160642	-0.946005394	-0.91592684	-0.944746343	-0.959697625
0	0.753088476	-1.059588054	-1.017160642	-0.946005394	-0.91592684	-1.007584697
0	0.818955363	-0.967922265	-1.059588054	-1.017160642	-0.946005394	-1.01489032
0	0.942870934	-0.821172211	-0.967922265	-1.059588054	-1.017160642	-0.949560843
0	1.039199536	-0.703706143	-0.821172211	-0.967922265	-1.059588054	-0.830933539
0	0.967505928	-0.755206303	-0.703706143	-0.821172211	-0.967922265	-0.760028219
0	0.740368665	-0.9626272	-0.755206303	-0.703706143	-0.821172211	-0.807179882
0	0.364116139	-1.319404204	-0.9626272	-0.755206303	-0.703706143	-1.012412569
0	-0.040816152	-1.704930262	-1.319404204	-0.9626272	-0.755206303	-1.328987222
0	-0.349074787	-1.993746829	-1.704930262	-1.319404204	-0.9626272	-1.672693765
0	-0.510416625	-2.135545747	-1.993746829	-1.704930262	-1.319404204	-1.944740946
0	-0.546086501	-2.151530083	-2.135545747	-1.993746829	-1.704930262	-2.093607553
0	-0.584772676	-2.170361883	-2.151530083	-2.135545747	-1.993746829	-2.152479238
0	-0.543095777	-2.108645965	-2.170361883	-2.151530083	-2.135545747	-2.143512644
0	-0.309517944	-1.854823737	-2.108645965	-2.170361883	-2.151530083	-2.044610528
0	-0.028378326	-1.553222468	-1.854823737	-2.108645965	-2.170361883	-1.83889739
0	0.123593252	-1.380558971	-1.553222468	-1.854823737	-2.108645965	-1.596201726
0	0.227286177	-1.255942322	-1.380558971	-1.553222468	-1.854823737	-1.396574587
0	0.349616515	-1.112446771	-1.255942322	-1.380558971	-1.553222468	-1.249649355
0	0.482494501	-0.958152816	-1.112446771	-1.255942322	-1.380558971	-1.108847303
0	0.414166407	-1.004804926	-0.958152816	-1.112446771	-1.255942322	-1.025134837
0	0.203930267	-1.193095615	-1.004804926	-0.958152816	-1.112446771	-1.052017786
0	-0.068527564	-1.443328765	-1.193095615	-1.004804926	-0.958152816	-1.213743102
0	-0.107478688	-1.459765796	-1.443328765	-1.193095615	-1.004804926	-1.365396725
0	-0.104274962	-1.433747911	-1.459765796	-1.443328765	-1.193095615	-1.445614157
0	-0.098230251	-1.40457855	-1.433747911	-1.459765796	-1.443328765	-1.432697419
0	-0.245033462	-1.527936986	-1.40457855	-1.433747911	-1.459765796	-1.455421149
0	-0.533170858	-1.792292722	-1.527936986	-1.40457855	-1.433747911	-1.574936086
0	-1.140762278	-2.375752048	-1.792292722	-1.527936986	-1.40457855	-1.898660585
0	-1.468208228	-2.678701236	-2.375752048	-1.792292722	-1.527936986	-2.282248668
0	-1.015559553	-2.201185098	-2.678701236	-2.375752048	-1.792292722	-2.418546127
0	-0.381046057	-1.541409407	-2.201185098	-2.678701236	-2.375752048	-2.140431914
0	-0.07328343	-1.207972375	-1.541409407	-2.201185098	-2.678701236	-1.65018896
0	-0.00754804	-1.116129107	-1.207972375	-1.541409407	-2.201185098	-1.28850363
0	-0.106090736	-1.188120282	-1.116129107	-1.207972375	-1.541409407	-1.170740588
0	-0.066502802	-1.121518103	-1.188120282	-1.116129107	-1.207972375	-1.141922497
0	0.183363355	-0.844168978	-1.121518103	-1.188120282	-1.116129107	-1.051269121
0	0.457021699	-0.54254853	-0.844168978	-1.121518103	-1.188120282	-0.836078537
0	0.552806304	-0.418248782	-0.54254853	-0.844168978	-1.121518103	-0.60165543
0	0.508171549	-0.433776879	-0.418248782	-0.54254853	-0.844168978	-0.464858064
0	0.362530937	-0.549681641	-0.433776879	-0.418248782	-0.54254853	-0.467235767
0	0.177149516	-0.70472186	-0.549681641	-0.433776879	-0.418248782	-0.562726793
0	0.051016296	-0.799871827	-0.70472186	-0.549681641	-0.433776879	-0.684758443
0	0.017897613	-0.801325885	-0.799871827	-0.70472186	-0.549681641	-0.768639857
0	0.121970085	-0.664866767	-0.801325885	-0.799871827	-0.70472186	-0.755354827
0	0.196312819	-0.557372428	-0.664866767	-0.801325885	-0.799871827	-0.674521694
0	0.250644791	-0.469077917	-0.557372428	-0.664866767	-0.801325885	-0.563772371
0	0.250030859	-0.434868695	-0.469077917	-0.557372428	-0.664866767	-0.487106347
0	0.213924131	-0.43523764	-0.434868695	-0.469077917	-0.557372428	-0.446394751
0	0.135320677	-0.477129657	-0.43523764	-0.434868695	-0.469077917	-0.449078664
0	0.108258724	-0.466441776	-0.477129657	-0.43523764	-0.434868695	-0.459603024
0	0.187936154	-0.347904819	-0.466441776	-0.477129657	-0.43523764	-0.430492084
0	0.303045001	-0.192747963	-0.347904819	-0.466441776	-0.477129657	-0.335698186
0	0.39885083	-0.055618251	-0.192747963	-0.347904819	-0.466441776	-0.198757011
0	0.403573615	-0.0081984	-0.055618251	-0.192747963	-0.347904819	-0.085521538
0	0.339314689	-0.028278283	-0.0081984	-0.055618251	-0.192747963	-0.030698311
0	0.15144485	-0.17036494	-0.028278283	-0.0081984	-0.055618251	-0.068947207
0	-0.035765968	-0.310050611	-0.17036494	-0.028278283	-0.0081984	-0.169564611
0	-0.108293202	-0.333154455	-0.310050611	-0.17036494	-0.028278283	-0.271190002
0	-0.030430725	-0.203792159	-0.333154455	-0.310050611	-0.17036494	-0.282332409
0	0.056031154	-0.063549634	-0.203792159	-0.333154455	-0.310050611	-0.200165416
0	0.018122921	-0.045160391	-0.063549634	-0.203792159	-0.333154455	-0.104167395
0	-0.113981362	-0.118175873	-0.045160391	-0.063549634	-0.203792159	-0.075628633
0	-0.307312478	-0.249305034	-0.118175873	-0.045160391	-0.063549634	-0.137547099
0	-0.262143018	-0.138439738	-0.249305034	-0.118175873	-0.045160391	-0.168640215
0	-0.018660957	0.174686962	-0.138439738	-0.249305034	-0.118175873	-0.07101927
0	0.234672167	0.502163286	0.174686962	-0.138439738	-0.249305034	0.17947017
0	0.387149809	0.733955613	0.502163286	0.174686962	-0.138439738	0.47026862
0	0.414943109	0.847070967	0.733955613	0.502163286	0.174686962	0.694396622
0	0.347937273	0.872450661	0.847070967	0.733955613	0.502163286	0.817825747
0	0.195240079	0.820563688	0.872450661	0.847070967	0.733955613	0.846695105
0	0.07183437	0.808179249	0.820563688	0.872450661	0.847070967	0.833731199
0	0.069977855	0.929953815	0.808179249	0.820563688	0.872450661	0.852898917
0	0.082796075	1.082506356	0.929953815	0.808179249	0.820563688	0.94021314
0	0.066884924	1.227474348	1.082506356	0.929953815	0.808179249	1.079978173
0	-0.012558981	1.337917554	1.227474348	1.082506356	0.929953815	1.215966086
0	-0.124026342	1.458630383	1.337917554	1.227474348	1.082506356	1.341340762
0	0.344438231	2.226815415	1.458630383	1.337917554	1.227474348	1.674454451
0	0.716080962	3.023693543	2.226815415	1.458630383	1.337917554	2.23637978
0	0.92971677	3.981378118	3.023693543	2.226815415	1.458630383	3.077295692
1	0.712599793	-1.418161456	3.981378118	3.023693543	2.226815415	1.862303402
1	0.276410811	-2.095213612	-1.418161456	3.981378118	3.023693543	0.156001017
1	-0.217356694	-2.343210711	-2.095213612	-1.418161456	3.981378118	-1.95219526
1	-0.291893777	-2.092410873	-2.343210711	-2.095213612	-1.418161456	-2.176945065
1	-0.048176229	-1.585757422	-2.092410873	-2.343210711	-2.095213612	-2.007126335
1	0.213704156	-1.121112983	-1.585757422	-2.092410873	-2.343210711	-1.599760426
1	0.371579604	-0.811994047	-1.121112983	-1.585757422	-2.092410873	-1.172954817
1	0.363956738	-0.708186763	-0.811994047	-1.121112983	-1.585757422	-0.880431264
1	0.227240489	-0.76182166	-0.708186763	-0.811994047	-1.121112983	-0.76066749
1	0.086471653	-0.838258415	-0.76182166	-0.708186763	-0.811994047	-0.769422279
1	0.155920286	-0.716299901	-0.838258415	-0.76182166	-0.708186763	-0.772126658
1	0.484889926	-0.341904836	-0.716299901	-0.838258415	-0.76182166	-0.632154384
1	1.157432167	0.371755643	-0.341904836	-0.716299901	-0.838258415	-0.228816365
1	1.964927768	1.178560423	0.371755643	-0.341904836	-0.716299901	0.402803743
1	2.44547601	0.906515162	1.178560423	0.371755643	-0.341904836	0.818943743
1	2.695745755	0.352670889	0.906515162	1.178560423	0.371755643	0.812582158
1	2.686059972	-0.162333638	0.352670889	0.906515162	1.178560423	0.365617471
1	2.63456517	-0.410126422	-0.162333638	0.352670889	0.906515162	-0.073263057
1	2.536547212	-0.553775318	-0.410126422	-0.162333638	0.352670889	-0.375411793
1	2.381613871	-0.7217851	-0.553775318	-0.410126422	-0.162333638	-0.561895614
1	2.205568902	-0.87010545	-0.7217851	-0.553775318	-0.410126422	-0.715221956
1	2.391882618	-0.575773883	-0.87010545	-0.7217851	-0.553775318	-0.722554811
1	2.777269325	0.010814569	-0.575773883	-0.87010545	-0.7217851	-0.478354921
1	3.222676288	0.451160518	0.010814569	-0.575773883	-0.87010545	-0.037932932
1	3.385644982	0.427815504	0.451160518	0.010814569	-0.575773883	0.296596864
1	3.43553564	0.236193447	0.427815504	0.451160518	0.010814569	0.371723156
1	3.178781079	-0.419364569	0.236193447	0.427815504	0.451160518	0.081548127
1	2.841791734	-0.692658498	-0.419364569	0.236193447	0.427815504	-0.291943207
1	2.376684015	-1.054946131	-0.692658498	-0.419364569	0.236193447	-0.722323066
1	2.141087883	-1.137601812	-1.054946131	-0.692658498	-0.419364569	-0.96173548
1	1.993910881	-1.180842937	-1.137601812	-1.054946131	-0.692658498	-1.124463627
1	1.893484283	-1.168471452	-1.180842937	-1.137601812	-1.054946131	-1.1623054
1	1.837792687	-1.113475665	-1.168471452	-1.180842937	-1.137601812	-1.154263351
1	1.800953382	-1.068596286	-1.113475665	-1.168471452	-1.180842937	-1.116847801
1	1.75738687	-1.055956378	-1.068596286	-1.113475665	-1.168471452	-1.079342776
1	1.669813925	-1.103706014	-1.055956378	-1.068596286	-1.113475665	-1.076086226
1	1.588062085	-1.15593035	-1.103706014	-1.055956378	-1.068596286	-1.10519758
1	1.506454296	-1.214343986	-1.15593035	-1.103706014	-1.055956378	-1.15799345
1	1.514832797	-1.186629321	-1.214343986	-1.15593035	-1.103706014	-1.185634552
