date	season	obs
1917-07-05	0	1.411824102
1917-07-06	0	1.358874356
1917-07-07	0	1.302963408
1917-07-08	0	1.243740328
1917-07-09	0	1.18078785
1917-07-10	0	1.115298005
1917-07-11	0	1.061418771
1917-07-12	0	1.034267782
1917-07-13	0	1.012003412
1917-07-14	0	0.993063452
1917-07-15	0	0.973757833
1917-07-16	0	0.960018657
1917-07-17	0	0.933991162
1917-07-18	0	0.877667622
1917-07-19	0	0.754505337
1917-07-20	0	0.577026405
1917-07-21	0	0.398177073
1917-07-22	0	0.260924977
1917-07-23	0	0.17373285
1917-07-24	0	0.081541446
1917-07-25	0	-0.037014962
1917-07-26	0	-0.114962027
1917-07-27	0	-0.142554033
1917-07-28	0	-0.116120776
1917-07-29	0	-0.09036828
1917-07-30	0	-0.116120776
1917-07-31	0	-0.166651585
1917-08-01	0	-0.249238176
1917-08-02	0	-0.279492584
1917-08-03	0	-0.279492584
1917-08-04	0	-0.279492584
1917-08-05	0	-0.362725814
1917-08-06	0	-0.392848573
1917-08-07	0	-0.392848573
1917-08-08	0	-0.335647687
1917-08-09	0	-0.335647687
1917-08-10	0	-0.392848573
1917-08-11	0	-0.484876683
1917-08-12	0	-0.516382056
1917-08-13	0	-0.581612858
1917-08-14	0	-0.581612858
1917-08-15	0	-0.651397496
1917-08-16	0	-0.686665634
1917-08-17	0	-0.72322323
1917-08-18	0	-0.72322323
1917-08-19	0	-0.755658506
1917-08-20	0	-0.755658506
1917-08-21	0	-0.794879219
1917-08-22	0	-0.686665634
1917-08-23	0	-0.686665634
1917-08-24	0	-0.717918178
1917-08-25	0	-0.829766478
1917-08-26	0	-0.789181198
1917-08-27	0	-0.789181198
1917-08-28	0	-0.789181198
1917-08-29	0	-0.909809186
1917-08-30	0	-0.949029899
1917-08-31	0	-1.02951715
1917-09-01	0	-1.246537866
1917-09-02	0	-1.552945946
1917-09-03	0	-1.688570119
1917-09-04	0	-1.493757074
1917-09-05	0	-1.301902557
1917-09-06	0	-1.160574314
1917-09-07	0	-1.160574314
1917-09-08	0	-1.160574314
1917-09-09	0	-1.255555059
1917-09-10	0	-1.054390415
1917-09-11	0	-1.092130743
1917-09-12	0	-1.207800628
1917-09-13	0	-1.446610296
1917-09-14	0	-1.446610296
1917-09-15	0	-1.251938419
1917-09-16	0	-1.251938419
1917-09-17	0	-1.070820956
1917-09-18	0	-1.11233345
1917-09-19	0	-1.197491258
1917-09-20	0	-1.354495007
1917-09-21	0	-1.147480838
1917-09-22	0	-1.107634929
1917-09-23	0	-1.02519126
1917-09-24	0	-1.069316065
1917-09-25	0	-1.02951715
1917-09-26	0	-1.02951715
1917-09-27	0	-0.987077967
1917-09-28	0	-0.949029899
1917-09-29	0	-1.061825393
1917-09-30	0	-1.107634929
1917-10-01	1	-1.178862438
1917-10-02	1	-1.178862438
1917-10-03	1	-1.178862438
1917-10-04	1	-1.152370823
1917-10-05	1	-1.152370823
1917-10-06	1	-1.251938419
1917-10-07	1	-1.301902557
1917-10-08	1	-1.207800628
1917-10-09	1	-1.301902557
1917-10-10	1	-1.350502986
1917-10-11	1	-1.350502986
1917-10-12	1	-1.350502986
1917-10-13	1	-1.350502986
1917-10-14	1	-1.517013937
1917-10-15	1	-1.344544676
1917-10-16	1	-1.296226099
1917-10-17	1	-1.250134992
1917-10-18	1	-1.250134992
1917-10-19	1	-1.202632658
1917-10-20	1	-1.358503028
1917-10-21	1	-1.475533335
1917-10-22	1	-1.352497004
1917-10-23	1	-0.982931451
1917-10-24	1	-0.946366782
1917-10-25	1	-0.987077967
1917-10-26	1	-1.202632658
1917-10-27	1	-1.202632658
1917-10-28	1	-1.350502986
1917-10-29	1	-1.350502986
1917-10-30	1	-1.350502986
1917-10-31	1	-1.350502986
1917-11-01	1	-1.202632658
1917-11-02	1	-1.296226099
1917-11-03	1	-1.202632658
1917-11-04	1	-1.301902557
1917-11-05	1	-1.06631306
1917-11-06	1	-1.147480838
1917-11-07	1	-1.147480838
1917-11-08	1	-1.250134992
1917-11-09	1	-1.250134992
1917-11-10	1	-1.202632658
1917-11-11	1	-1.401586615
1917-11-12	1	-1.298114674
1917-11-13	1	-1.298114674
1917-11-14	1	-1.251938419
1917-11-15	1	-1.401586615
1917-11-16	1	-1.517013937
1917-11-17	1	-1.577638558
1917-11-18	1	-1.459855523
1917-11-19	1	-1.350502986
1917-11-20	1	-1.301902557
1917-11-21	1	-1.401586615
1917-11-22	1	-1.517013937
1917-11-23	1	-1.17217345
1917-11-24	1	-1.051431833
1917-11-25	1	-1.015169701
1917-11-26	1	-1.255555059
1917-11-27	1	-1.206075002
1917-11-28	1	-1.250134992
1917-11-29	1	-1.202632658
1917-11-30	1	-0.007981516
1917-12-01	1	0.502427788
1917-12-02	1	0.778487302
1917-12-03	1	0.660408014
1917-12-04	1	0.511134311
1917-12-05	1	0.317729893
1917-12-06	1	0.011596647
1917-12-07	1	-0.368678213
1917-12-08	1	-0.648431601
1917-12-09	1	-0.829766478
1917-12-10	1	-0.865914992
1917-12-11	1	-0.909809186
1917-12-12	1	-0.946366782
1917-12-13	1	-0.777881643
1917-12-14	1	-0.949029899
1917-12-15	1	-0.912376581
1917-12-16	1	-1.250134992
1917-12-17	1	-1.02519126
1917-12-18	1	-0.89707016
1917-12-19	1	-0.612557662
1917-12-20	1	-0.579767839
1917-12-21	1	-0.514653447
1917-12-22	1	-0.514653447
1917-12-23	1	-0.514653447
1917-12-24	1	-0.418401648
1917-12-25	1	-0.101732039
1917-12-26	1	0.115680838
1917-12-27	1	0.197313793
1917-12-28	1	-0.124854456
1917-12-29	1	-0.328453411
1917-12-30	1	-0.707391765
1917-12-31	1	-0.676461464
1918-01-01	1	-0.835701214
1918-01-02	1	-0.872068858
1918-01-03	1	-0.829766478
1918-01-04	1	-0.865914992
1918-01-05	1	-0.755658506
1918-01-06	1	-0.641545199
1918-01-07	1	-0.579767839
1918-01-08	1	-0.612557662
1918-01-09	1	-0.648431601
1918-01-10	1	-0.614464241
1918-01-11	1	-0.643507908
1918-01-12	1	-0.717918178
1918-01-13	1	-0.755658506
1918-01-14	1	-0.821516579
1918-01-15	1	-1.015169701
1918-01-16	1	-0.916240076
1918-01-17	1	-0.768933037
1918-01-18	1	-0.739309368
1918-01-19	1	-1.015169701
1918-01-20	1	-1.207800628
1918-01-21	1	-0.966515213
1918-01-22	1	-0.781258123
1918-01-23	1	-0.717918178
1918-01-24	1	-0.717918178
1918-01-25	1	-0.922712591
1918-01-26	1	-1.039684267
1918-01-27	1	-1.301902557
1918-01-28	1	-1.11233345
1918-01-29	1	-0.900874857
1918-01-30	1	-0.829766478
1918-01-31	1	-0.755658506
1918-02-01	1	-0.829766478
1918-02-02	1	-0.969232606
1918-02-03	1	-1.107634929
1918-02-04	1	-0.269305739
1918-02-05	1	1.505417543
1918-02-06	1	2.069767648
1918-02-07	1	2.402977239
1918-02-08	1	2.15166281
1918-02-09	1	1.85392636
1918-02-10	1	1.397891008
1918-02-11	1	1.354887639
1918-02-12	1	1.254103115
1918-02-13	1	1.216589339
1918-02-14	1	1.228747543
1918-02-15	1	1.2407597
1918-02-16	1	1.168028506
1918-02-17	1	1.061418771
1918-02-18	1	1.061418771
1918-02-19	1	1.073841291
1918-02-20	1	1.036100963
1918-02-21	1	0.965930004
1918-02-22	1	0.905182585
1918-02-23	1	0.919690611
1918-02-24	1	0.905182585
1918-02-25	1	1.012003412
1918-02-26	1	1.146940945
1918-02-27	1	1.297337514
1918-02-28	1	1.330627689
1918-03-01	1	1.374664157
1918-03-02	1	1.386345017
1918-03-03	1	1.257044294
1918-03-04	1	1.036100963
1918-03-05	1	1.110208935
1918-03-06	1	1.633205095
1918-03-07	1	1.76168342
1918-03-08	1	1.704212066
1918-03-09	1	1.668852434
1918-03-10	1	2.275165087
1918-03-11	1	2.461017098
1918-03-12	1	2.434229782
1918-03-13	1	2.033279354
1918-03-14	1	1.856348646
1918-03-15	1	1.789657272
1918-03-16	1	1.840088125
1918-03-17	1	2.251002838
1918-03-18	1	2.383174611
1918-03-19	1	2.411345488
1918-03-20	1	2.135933508
1918-03-21	1	2.012800823
1918-03-22	1	1.956048006
1918-03-23	1	2.040013386
1918-03-24	1	2.272509043
1918-03-25	1	2.525004807
1918-03-26	1	2.573401348
1918-03-27	1	2.491388196
1918-03-28	1	2.334384447
1918-03-29	1	2.374085814
1918-03-30	1	2.453499928
1918-03-31	1	2.52830514
1918-04-01	1	2.460135652
1918-04-02	1	2.298239
1918-04-03	1	2.057312554
1918-04-04	1	1.864380818
1918-04-05	1	1.797385949
1918-04-06	1	1.837626081
1918-04-07	1	1.978423534
1918-04-08	1	2.451722939
1918-04-09	1	2.73282494
1918-04-10	1	2.899698256
1918-04-11	1	2.835159735
1918-04-12	1	2.743177345
1918-04-13	1	2.585143165
1918-04-14	1	2.378401332
1918-04-15	1	2.212216813
1918-04-16	1	2.212216813
1918-04-17	1	2.272509043
1918-04-18	1	2.329371905
1918-04-19	1	2.368785874
1918-04-20	1	2.465412709
1918-04-21	1	2.581244525
1918-04-22	1	2.63448904
1918-04-23	1	2.623315739
1918-04-24	1	2.557527998
1918-04-25	1	2.508337754
1918-04-26	1	2.469789084
1918-04-27	1	2.452167483
1918-04-28	1	2.465412709
1918-04-29	1	2.499898886
1918-04-30	1	2.545455417
1918-05-01	0	2.581244525
1918-05-02	0	2.619563389
1918-05-03	0	2.596748712
1918-05-04	0	2.569456569
1918-05-05	0	2.516706004
1918-05-06	0	2.512530632
1918-05-07	0	2.420562143
1918-05-08	0	2.251002838
1918-05-09	0	2.012800823
1918-05-10	0	1.895879485
1918-05-11	0	1.93390688
1918-05-12	0	2.033279354
1918-05-13	0	2.033279354
1918-05-14	0	1.948721966
1918-05-15	0	1.840088125
1918-05-16	0	1.823558823
1918-05-17	0	1.856348646
1918-05-18	0	1.880254167
1918-05-19	0	1.888097344
1918-05-20	0	1.903601531
1918-05-21	0	1.895879485
1918-05-22	0	1.864380818
1918-05-23	0	1.789657272
1918-05-24	0	1.670796069
1918-05-25	0	1.501975199
1918-05-26	0	1.3127332
1918-05-27	0	1.179201807
1918-05-28	0	1.163201466
1918-05-29	0	1.225721823
1918-05-30	0	1.326526522
1918-05-31	0	1.430516235
1918-06-01	0	1.52470345
1918-06-02	0	1.589943972
1918-06-03	0	1.621034559
1918-06-04	0	1.631186931
1918-06-05	0	1.631186931
1918-06-06	0	1.621034559
1918-06-07	0	1.610778059
1918-06-08	0	1.589943972
1918-06-09	0	1.546926587
1918-06-10	0	1.466883879
1918-06-11	0	1.340132174
1918-06-12	0	1.193386442
1918-06-13	0	1.063202893
1918-06-14	0	0.975705253
1918-06-15	0	0.915566894
1918-06-16	0	0.827051758
1918-06-17	0	0.737369055
1918-06-18	0	0.663071131
1918-06-19	0	0.616804376
1918-06-20	0	0.568292725
1918-06-21	0	0.514225503
1918-06-22	0	0.458373425
1918-06-23	0	0.399908676
1918-06-24	0	0.338548489
1918-06-25	0	0.272389819
1918-06-26	0	0.201963981
1918-06-27	0	0.126200029
1918-06-28	0	0.044221874
1918-06-29	0	0.111995896
1918-06-30	0	0.114300576
1918-07-01	0	0.071020067
1918-07-02	0	-0.09887897
1918-07-03	0	-0.223092896
1918-07-04	0	-0.28978427
1918-07-05	0	-0.307176013
1918-07-06	0	-0.32487559
1918-07-07	0	-0.357546372
1918-07-08	0	-0.504344078
1918-07-09	0	-0.566037647
1918-07-10	0	-0.584386785
1918-07-11	0	-0.584386785
1918-07-12	0	-0.584386785
1918-07-13	0	-0.584386785
1918-07-14	0	-0.599312436
1918-07-15	0	-0.6376313
1918-07-16	0	-0.718976939
1918-07-17	0	-0.744729435
1918-07-18	0	-0.789181198
1918-07-19	0	-0.789181198
1918-07-20	0	-0.909809186
1918-07-21	0	-1.175512352
1918-07-22	0	-1.491460862
1918-07-23	0	-1.699806192
1918-07-24	0	-1.699806192
1918-07-25	0	-1.76698473
1918-07-26	0	-1.839003322
1918-07-27	0	-1.916613925
1918-07-28	0	-1.989373279
1918-07-29	0	-1.989373279
1918-07-30	0	-1.989373279
1918-07-31	0	-1.90962089
1918-08-01	0	-1.90962089
1918-08-02	0	-1.981854447
1918-08-03	0	-2.109517591
1918-08-04	0	-2.198465077
1918-08-05	0	-2.198465077
1918-08-06	0	-2.153002703
1918-08-07	0	-2.153002703
1918-08-08	0	-2.198465077
1918-08-09	0	-2.198465077
1918-08-10	0	-2.246093126
1918-08-11	0	-2.246093126
1918-08-12	0	-2.296103547
1918-08-13	0	-2.296103547
1918-08-14	0	-2.296103547
1918-08-15	0	-2.296103547
1918-08-16	0	-2.296103547
1918-08-17	0	-2.296103547
1918-08-18	0	-2.296103547
1918-08-19	0	-2.296103547
1918-08-20	0	-2.296103547
1918-08-21	0	-2.296103547
1918-08-22	0	-2.296103547
1918-08-23	0	-2.296103547
1918-08-24	0	-2.296103547
1918-08-25	0	-2.296103547
1918-08-26	0	-2.296103547
1918-08-27	0	-2.296103547
1918-08-28	0	-2.296103547
1918-08-29	0	-2.296103547
1918-08-30	0	-2.296103547
1918-08-31	0	-2.296103547
1918-09-01	0	-2.296103547
1918-09-02	0	-2.296103547
1918-09-03	0	-2.296103547
1918-09-04	0	-2.296103547
1918-09-05	0	-2.296103547
1918-09-06	0	-2.296103547
1918-09-07	0	-2.296103547
1918-09-08	0	-2.296103547
1918-09-09	0	-2.296103547
1918-09-10	0	-2.296103547
1918-09-11	0	-1.459855523
1918-09-12	0	0.55800608
1918-09-13	0	1.006358994
1918-09-14	0	1.18078785
1918-09-15	0	0.87336654
1918-09-16	0	0.457067089
1918-09-17	0	0.056491967
1918-09-18	0	-0.661347826
1918-09-19	0	-0.789181198
1918-09-20	0	-0.835701214
1918-09-21	0	-0.789181198
1918-09-22	0	-0.744729435
1918-09-23	0	-0.884491378
1918-09-24	0	-1.107634929
1918-09-25	0	-1.17217345
1918-09-26	0	-0.989851893
1918-09-27	0	-0.789181198
1918-09-28	0	-0.744729435
1918-09-29	0	-0.622127113
1918-09-30	0	-0.462496968
1918-10-01	1	-0.32487559
1918-10-02	1	-0.255882718
1918-10-03	1	-0.32487559
1918-10-04	1	0.396442468
1918-10-05	1	0.754505337
1918-10-06	1	1.036100963
1918-10-07	1	0.979588753
1918-10-08	1	0.954072158
1918-10-09	1	0.927887379
1918-10-10	1	0.787921334
1918-10-11	1	0.523442158
1918-10-12	1	0.036786896
1918-10-13	1	0.036786896
1918-10-14	1	0.486054626
1918-10-15	1	0.911426102
1918-10-16	1	0.975705253
1918-10-17	1	0.742295173
1918-10-18	1	0.375389058
1918-10-19	1	0.071020067
1918-10-20	1	0.036786896
1918-10-21	1	-0.040771339
1918-10-22	1	-0.040771339
1918-10-23	1	-0.040771339
1918-10-24	1	-0.040771339
1918-10-25	1	-0.040771339
1918-10-26	1	-0.040771339
1918-10-27	1	-0.040771339
1918-10-28	1	-0.040771339
1918-10-29	1	-0.040771339
1918-10-30	1	-0.040771339
1918-10-31	1	-0.040771339
1918-11-01	1	-0.003827824
1918-11-02	1	0.031799354
1918-11-03	1	0.066200781
1918-11-04	1	0.066200781
1918-11-05	1	0.066200781
1918-11-06	1	0.066200781
1918-11-07	1	0.066200781
1918-11-08	1	0.001340147
1918-11-09	1	-0.068020981
1918-11-10	1	-0.142554033
1918-11-11	1	-0.068020981
1918-11-12	1	0.001340147
1918-11-13	1	0.066200781
1918-11-14	1	0.066200781
1918-11-15	1	0.222419714
1918-11-16	1	0.357499494
1918-11-17	1	0.413654597
1918-11-18	1	0.286441572
1918-11-19	1	0.140653759
1918-11-20	1	0.140653759
1918-11-21	1	0.286441572
1918-11-22	1	0.68412454
1918-11-23	1	0.732418549
1918-11-24	1	0.732418549
1918-11-25	1	0.413654597
1918-11-26	1	0.346610094
1918-11-27	1	0.274745533
1918-11-28	1	0.274745533
1918-11-29	1	0.209945539
1918-11-30	1	0.140653759
1918-12-01	1	0.066200781
1918-12-02	1	0.104120016
1918-12-03	1	0.140653759
1918-12-04	1	0.209945539
1918-12-05	1	0.242870324
1918-12-06	1	0.346610094
1918-12-07	1	0.553564918
1918-12-08	1	0.694487327
1918-12-09	1	0.694487327
1918-12-10	1	0.51730717
1918-12-11	1	0.346610094
1918-12-12	1	0.274745533
1918-12-13	1	0.274745533
1918-12-14	1	0.274745533
1918-12-15	1	0.274745533
1918-12-16	1	0.209945539
1918-12-17	1	0.140653759
1918-12-18	1	0.066200781
1918-12-19	1	0.066200781
1918-12-20	1	0.066200781
1918-12-21	1	0.066200781
1918-12-22	1	0.031799354
1918-12-23	1	-0.003827824
1918-12-24	1	-0.040771339
1918-12-25	1	-0.073561162
1918-12-26	1	-0.107462713
1918-12-27	1	-0.142554033
1918-12-28	1	-0.142554033
1918-12-29	1	-0.142554033
1918-12-30	1	-0.216662005
1918-12-31	1	-0.296704713
1919-01-01	1	-0.38371609
1919-01-02	1	-0.38371609
1919-01-03	1	-0.454333657
1919-01-04	1	-0.530319564
1919-01-05	1	-0.612557662
1919-01-06	1	-0.612557662
1919-01-07	1	-0.612557662
1919-01-08	1	-0.612557662
1919-01-09	1	-0.612557662
1919-01-10	1	-0.612557662
1919-01-11	1	-0.612557662
1919-01-12	1	-0.612557662
1919-01-13	1	-0.612557662
1919-01-14	1	-0.612557662
1919-01-15	1	-0.612557662
1919-01-16	1	-0.612557662
1919-01-17	1	-0.612557662
1919-01-18	1	-0.332044079
1919-01-19	1	0.550593147
1919-01-20	1	0.896796792
1919-01-21	1	1.050646674
1919-01-22	1	0.787921334
1919-01-23	1	0.608412718
1919-01-24	1	0.476485175
1919-01-25	1	0.476485175
1919-01-26	1	0.476485175
1919-01-27	1	0.413654597
1919-01-28	1	0.346610094
1919-01-29	1	0.274745533
1919-01-30	1	0.274745533
1919-01-31	1	0.274745533
1919-02-01	1	0.274745533
1919-02-02	1	0.242870324
1919-02-03	1	0.175899698
1919-02-04	1	0.254942905
1919-02-05	1	0.881950283
1919-02-06	1	1.390208512
1919-02-07	1	1.6928805
1919-02-08	1	2.52830514
1919-02-09	1	3.520549633
1919-02-10	1	3.697921821
1919-02-11	1	3.602036028
1919-02-12	1	2.83303627
1919-02-13	1	2.420562143
1919-02-14	1	2.140799698
1919-02-15	1	1.965492319
1919-02-16	1	1.895879485
1919-02-17	1	1.848251436
1919-02-18	1	1.780999209
1919-02-19	1	1.652177207
1919-02-20	1	1.709830058
1919-02-21	1	1.799948958
1919-02-22	1	1.848251436
1919-02-23	1	1.747397462
1919-02-24	1	2.18239809
1919-02-25	1	2.583195745
1919-02-26	1	2.670856684
1919-02-27	1	2.469789084
1919-02-28	1	2.148054869
1919-03-01	1	2.148054869
1919-03-02	1	2.16003106
1919-03-03	1	2.135933508
1919-03-04	1	2.135933508
1919-03-05	1	2.123663416
1919-03-06	1	2.123663416
1919-03-07	1	2.083998159
1919-03-08	1	1.999610767
1919-03-09	1	1.85796025
1919-03-10	1	1.719123805
1919-03-11	1	1.764339464
1919-03-12	1	2.024456766
1919-03-13	1	2.159435645
1919-03-14	1	2.147452278
1919-03-15	1	1.961870439
1919-03-16	1	1.869169335
1919-03-17	1	1.835981343
1919-03-18	1	1.809290852
1919-03-19	1	1.781868396
1919-03-20	1	1.744695975
1919-03-21	1	1.754565952
1919-03-22	1	1.775768159
1919-03-23	1	1.850687491
1919-03-24	1	1.89510399
1919-03-25	1	2.057971967
1919-03-26	1	2.166557336
1919-03-27	1	2.30289378
1919-03-28	1	2.424225151
1919-03-29	1	2.574581753
1919-03-30	1	2.665126009
1919-03-31	1	2.701455167
1919-04-01	1	2.729125592
1919-04-02	1	2.810308019
1919-04-03	1	2.916600067
1919-04-04	1	2.89371448
1919-04-05	1	2.780991499
1919-04-06	1	2.556327278
1919-04-07	1	2.400172188
1919-04-08	1	2.307526993
1919-04-09	1	2.319778295
1919-04-10	1	2.400172188
1919-04-11	1	2.442790321
1919-04-12	1	2.377922749
1919-04-13	1	2.259660901
1919-04-14	1	2.221215749
1919-04-15	1	2.309066639
1919-04-16	1	2.507917498
1919-04-17	1	2.701801488
1919-04-18	1	2.775216699
1919-04-19	1	2.785141544
1919-04-20	1	2.765842135
1919-04-21	1	2.810618626
1919-04-22	1	2.882505856
1919-04-23	1	2.899698256
1919-04-24	1	2.85139093
1919-04-25	1	2.750789495
1919-04-26	1	2.710420744
1919-04-27	1	2.807196629
1919-04-28	1	2.954960935
1919-04-29	1	3.102175171
1919-04-30	1	3.171631972
1919-05-01	0	3.188799775
1919-05-02	0	3.14753442
1919-05-03	0	3.102175171
1919-05-04	0	3.035003642
1919-05-05	0	2.962993106
1919-05-06	0	2.88826956
1919-05-07	0	2.819892263
1919-05-08	0	2.76811302
1919-05-09	0	2.71623969
1919-05-10	0	2.699027561
1919-05-11	0	2.680807015
1919-05-12	0	2.699027561
1919-05-13	0	2.681513978
1919-05-14	0	2.690659311
1919-05-15	0	2.628545486
1919-05-16	0	2.582805806
1919-05-17	0	2.524178019
1919-05-18	0	2.524178019
1919-05-19	0	2.563112377
1919-05-20	0	2.60974087
1919-05-21	0	2.636708796
1919-05-22	0	2.60974087
1919-05-23	0	2.544645373
1919-05-24	0	2.467165558
1919-05-25	0	2.396889652
1919-05-26	0	2.365398501
1919-05-27	0	2.332883321
1919-05-28	0	2.300827664
1919-05-29	0	2.175388716
1919-05-30	0	1.996110589
1919-05-31	0	1.811823567
1919-06-01	0	1.690027431
1919-06-02	0	1.655140172
1919-06-03	0	1.601456397
1919-06-04	0	1.545827082
1919-06-05	0	1.468073648
1919-06-06	0	1.364165373
1919-06-07	0	1.25115326
1919-06-08	0	1.133739433
1919-06-09	0	1.047030034
1919-06-10	0	0.967892713
1919-06-11	0	0.886214682
1919-06-12	0	0.785571156
1919-06-13	0	0.691906681
1919-06-14	0	0.676281363
1919-06-15	0	0.646984993
1919-06-16	0	0.585684467
1919-06-17	0	0.501802983
1919-06-18	0	0.466823264
1919-06-19	0	0.466823264
1919-06-20	0	0.418760991
1919-06-21	0	0.352069616
1919-06-22	0	0.24489257
1919-06-23	0	0.171561296
1919-06-24	0	0.094774153
1919-06-25	0	0.037781426
1919-06-26	0	-0.021074136
1919-06-27	0	-0.061413028
1919-06-28	0	-0.081929411
1919-06-29	0	-0.101732039
1919-06-30	0	-0.142554033
1919-07-01	0	-0.163607442
1919-07-02	0	-0.245932388
1919-07-03	0	-0.28978427
1919-07-04	0	-0.428650062
1919-07-05	0	-0.47569848
1919-07-06	0	-0.645474477
1919-07-07	0	-0.749086741
1919-07-08	0	-0.836892399
1919-07-09	0	-0.809847835
1919-07-10	0	-0.78351546
1919-07-11	0	-0.78351546
1919-07-12	0	-0.78351546
1919-07-13	0	-0.835701214
1919-07-14	0	-0.890760991
1919-07-15	0	-1.003838135
1919-07-16	0	-1.061825393
1919-07-17	0	-1.123383286
1919-07-18	0	-1.152370823
1919-07-19	0	-1.152370823
1919-07-20	0	-1.211260839
1919-07-21	0	-1.241166322
1919-07-22	0	-1.33469238
1919-07-23	0	-1.364545343
1919-07-24	0	-1.414245011
1919-07-25	0	-1.457635766
1919-07-26	0	-1.538417845
1919-07-27	0	-1.615859771
1919-07-28	0	-1.615859771
1919-07-29	0	-1.550509891
1919-07-30	0	-1.451005907
1919-07-31	0	-1.484603692
1919-08-01	0	-1.464309873
1919-08-02	0	-1.451005907
1919-08-03	0	-1.370624389
1919-08-04	0	-1.340592102
1919-08-05	0	-1.32882726
1919-08-06	0	-1.364545343
1919-08-07	0	-1.437876616
1919-08-08	0	-1.505317897
1919-08-09	0	-1.437876616
1919-08-10	0	-1.437876616
1919-08-11	0	-1.471028823
1919-08-12	0	-1.557835931
1919-08-13	0	-1.570166544
1919-08-14	0	-1.590217341
1919-08-15	0	-1.610678412
1919-08-16	0	-1.628931853
1919-08-17	0	-1.639513962
1919-08-18	0	-1.671949238
1919-08-19	0	-1.666469772
1919-08-20	0	-1.557835931
1919-08-21	0	-1.459855523
1919-08-22	0	-1.455420926
1919-08-23	0	-1.524097791
1919-08-24	0	-1.628931853
1919-08-25	0	-1.682999074
1919-08-26	0	-1.74605721
1919-08-27	0	-1.770010451
1919-08-28	0	-1.740157488
1919-08-29	0	-1.716900626
1919-08-30	0	-1.699806192
1919-08-31	0	-1.728461448
1919-09-01	0	-1.728461448
1919-09-02	0	-1.740157488
1919-09-03	0	-1.711169951
1919-09-04	0	-1.711169951
1919-09-05	0	-1.699806192
1919-09-06	0	-1.691367324
1919-09-07	0	-1.652901043
1919-09-08	0	-1.647524686
1919-09-09	0	-1.595293494
1919-09-10	0	-1.557835931
