date,obs,Average_3day_ahead,error10,error30
1/8/2011,11.47636362,10.72198345,11.23816024,13.26256001
1/9/2011,10.62942147,10.547438,11.18434635,13.7023935
1/10/2011,10.9904132,10.45752064,10.40958159,12.77217337
1/11/2011,10.54611568,10.19702478,10.85529285,10.19664248
1/12/2011,10.10578511,10.06214874,9.95981582,11.44260951
1/13/2011,10.72066114,9.775206595,9.33137003,8.124335618
1/14/2011,9.764628083,10.33586775,10.82129083,13.34514507
1/15/2011,9.701157008,10.7966942,11.08975558,12.93320145
1/16/2011,9.859834694,11.09157023,10.99182392,13.28203513
1/17/2011,11.44661155,10.61950412,10.28617743,12.783276
1/18/2011,11.08363635,9.680661141,8.949673431,10.55512493
1/19/2011,10.74446279,8.87471073,8.632048621,6.411037282
1/20/2011,10.03041321,8.46347106,7.623659119,6.242787388
1/21/2011,8.267107424,8.579173539,8.345656093,10.07494575
1/22/2011,8.326611556,8.314049573,8.105017202,10.80128571
1/23/2011,8.7966942,7.974214863,8.351982499,6.939050914
1/24/2011,8.614214862,8.049586764,7.952509088,6.169080301
1/25/2011,7.531239657,8.451570234,7.826428808,7.909155146
1/26/2011,7.77719007,8.448264449,8.723804085,9.313610781
1/27/2011,8.840330564,8.65454544,8.133471752,8.271022887
1/28/2011,8.737190068,8.518347093,8.421222972,8.047813254
1/29/2011,7.767272714,8.066776846,8.6209368,9.305239723
1/30/2011,9.459173538,6.739834699,6.940139264,6.778723158
1/31/2011,8.328595027,5.66016528,5.286747604,7.145772045
2/1/2011,6.412561973,5.442644619,5.531246111,4.278726718
2/2/2011,5.478347098,5.932561973,6.278506756,6.323833854
2/3/2011,5.089586768,6.511074369,6.216043399,8.064596449
2/4/2011,5.75999999,6.817851228,7.124443622,4.905392257
2/5/2011,6.948099162,6.969256186,6.366933697,5.773017847
2/6/2011,6.825123955,7.340826434,7.031914935,8.770574217
2/7/2011,6.680330567,7.802314036,8.377619478,7.648924511
2/8/2011,7.402314037,7.939834697,8.675769926,6.541935175
2/9/2011,7.939834697,7.797685937,7.857368931,9.663782072
2/10/2011,8.064793375,7.355371888,7.614286817,7.568592726
2/11/2011,7.81487602,6.956033046,7.184890655,6.704479384
2/12/2011,7.513388417,7.218512384,7.014063792,7.503881502
2/13/2011,6.737851228,9.036694198,8.431527744,6.351073763
2/14/2011,6.616859493,11.43404957,12.41157688,13.28837522
2/15/2011,8.300826432,13.87371898,13.67753656,12.28607515
2/16/2011,12.19239667,16.581157,15.62025471,17.6664488
2/17/2011,13.8089256,16.79867766,17.36281713,16.22993776
2/18/2011,15.61983468,15.55834708,16.09743,19.15724037
2/19/2011,20.31471071,12.15272725,12.59151234,15.08910109
2/20/2011,14.46148758,10.34512395,9.932094387,12.00875476
2/21/2011,11.89884296,9.086942133,9.880534749,8.799915156
2/22/2011,10.09785122,12.94479337,12.13565371,11.0367875
2/23/2011,9.038677671,14.92099171,16.21696012,11.28938055
2/24/2011,8.124297507,16.47074377,16.91194904,20.46742036
2/25/2011,21.67140492,13.32363634,12.88383694,13.71258091
2/26/2011,14.9672727,11.87107436,11.09759226,11.14449651
2/27/2011,12.7735537,11.1735537,10.37730454,10.09209638
2/28/2011,12.23008262,12.50710742,12.273964,14.0568937
3/1/2011,10.60958676,14.67768593,15.995102,10.47341223
3/2/2011,10.68099172,16.02512394,16.20520591,14.43190877
3/3/2011,16.23074377,15.8842975,15.93809775,13.45637224
3/4/2011,17.12132229,19.30247931,20.94755938,16.17232655
3/5/2011,14.72330576,21.29388426,20.76241173,21.68100817
3/6/2011,15.80826444,21.98611567,20.64986066,28.46745178
3/7/2011,27.37586772,18.76561981,20.01492014,24.39263459
3/8/2011,20.69752063,17.6872727,18.25705423,21.31150755
3/9/2011,17.88495865,17.26214873,18.9499422,16.57135146
3/10/2011,17.71438014,17.28661154,15.89620894,16.17080016
3/11/2011,17.46247931,21.09289253,21.20133122,25.22545203
3/12/2011,16.60958675,27.67801649,25.3697763,23.06588831
3/13/2011,17.78776857,49.49950405,50.6857113,41.53036235
3/14/2011,28.88132227,54.99041313,51.61283147,57.58327204
3/15/2011,36.36495862,53.97619825,55.49271406,65.74072396
3/16/2011,83.25223126,37.50809911,34.88158722,45.47250021
3/17/2011,45.35404951,34.68297515,34.85616155,26.45180505
3/18/2011,33.32231399,34.43966936,34.59457691,27.06840394
3/19/2011,33.84793383,32.19173548,33.71225952,22.73527101
3/20/2011,36.87867762,28.89190078,30.30043661,22.74305801
3/21/2011,32.59239664,31.76462805,28.77923154,26.03464984
3/22/2011,27.10413219,36.06743796,35.91087422,42.10870168
3/23/2011,26.97917351,41.04264456,40.8499045,31.32942415
3/24/2011,41.21057844,39.14909085,36.90281099,40.84782483
3/25/2011,40.01256192,35.24297515,36.30798139,28.87976291
3/26/2011,41.90479332,29.71239665,30.9007836,21.92765873
3/27/2011,35.5299173,25.57752062,27.70145795,31.50529013
3/28/2011,28.29421483,24.57454541,25.050001,25.41452478
3/29/2011,25.31305781,25.65950409,24.33882635,21.60154636
3/30/2011,23.12528922,28.25983466,26.44039499,31.73913206
3/31/2011,25.28528921,30.25719003,30.89052702,30.31775694
4/1/2011,28.56793384,29.96628094,29.65089126,32.63277426
4/2/2011,30.92628094,28.68495863,29.68109267,27.59818622
4/3/2011,31.27735532,27.03074375,27.12999755,29.61576099
4/4/2011,27.69520656,26.18710739,27.37126751,30.87132007
4/5/2011,27.082314,24.93090905,22.90808541,28.13459005
4/6/2011,26.3147107,23.128595,24.40889753,19.72822423
4/7/2011,25.16429748,20.91438013,19.14011678,25.33861094
4/8/2011,23.31371897,19.29520658,17.53311723,23.78039823
4/9/2011,20.90776856,18.29619832,17.1308287,18.93598554
4/10/2011,18.52165286,18.03173551,18.71011492,20.87716755
4/11/2011,18.45619832,17.76462807,18.38876812,14.94457512
4/12/2011,17.91074377,17.47570245,15.73156584,19.42695481
4/13/2011,17.72826443,17.14842972,17.34082826,12.97021682
4/14/2011,17.654876,17.0102479,16.53850669,17.94987851
4/15/2011,17.04396691,18.53752063,19.38824401,13.35896257
4/16/2011,16.74644625,20.45421484,21.84989298,23.00879442
4/17/2011,17.24033055,22.14743798,21.91804938,25.7468164
4/18/2011,21.62578509,23.33553715,22.86892789,27.77684472
4/19/2011,22.49652889,23.86380161,21.74081655,21.47606599
4/20/2011,22.31999996,23.44462806,21.61044407,23.80455452
4/21/2011,25.1900826,22.08991732,24.26661803,20.74032041
4/22/2011,24.08132227,22.05421484,23.66832775,26.52011516
4/23/2011,21.0624793,22.2763636,21.00320226,25.8843213
4/24/2011,21.12595038,22.02909087,21.71471143,19.93181164
4/25/2011,23.97421484,20.67371897,21.36332519,26.61384852
4/26/2011,21.72892558,20.23206608,18.65296812,17.78305417
4/27/2011,20.3841322,19.45454542,20.78235096,17.5356636
4/28/2011,19.90809914,18.89123964,19.08137713,15.46931928
4/29/2011,20.40396691,17.95173551,18.83045895,21.88996342
4/30/2011,18.05157022,18.27107435,19.50931613,16.85424106
5/1/2011,18.21818179,18.96991732,18.94688142,18.75988189
5/2/2011,17.58545452,20.13619831,21.41577468,18.0149153
5/3/2011,19.00958674,21.49157021,21.09990965,26.15956818
5/4/2011,20.31471071,22.66578509,22.34626147,26.31481977
5/5/2011,21.08429749,23.50413219,21.2830114,19.18511316
5/6/2011,23.07570244,22.69619831,22.01665227,21.90488684
5/7/2011,23.83735533,20.47603302,18.68504329,20.16778699
5/8/2011,23.5993388,18.69289253,16.99883589,21.17010833
5/9/2011,20.65190079,17.85322311,16.50571174,21.72674558
5/10/2011,17.17685948,18.37752063,19.65093879,13.10403655
5/11/2011,18.24991732,18.87404955,17.52001782,17.54137181
5/12/2011,18.13289253,19.61520658,21.13925841,24.06779256
5/13/2011,18.74975203,18.9580165,17.73074895,14.15127646
5/14/2011,19.7395041,17.94644625,17.95753253,18.63494986
5/15/2011,20.3563636,17.3395041,16.311119,16.73634806
5/16/2011,16.77818179,17.15107435,18.55287391,16.29938746
5/17/2011,16.70479336,16.7226446,16.36574088,18.09056749
5/18/2011,18.53553716,15.9841322,15.72010941,20.13816135
5/19/2011,16.21289253,16.34975204,15.78497988,18.26401064
5/20/2011,15.41950411,17.03140493,15.63461048,13.10612588
5/21/2011,16.31999997,17.20595039,16.81732295,20.23390614
5/22/2011,17.30975204,17.32826444,15.91258688,14.31897437
5/23/2011,17.46446278,16.99239667,16.65623462,12.83135765
5/24/2011,16.84363634,16.48595039,15.21734324,19.66966895
5/25/2011,17.67669419,15.35933882,14.35404432,19.39240818
5/26/2011,16.45685948,14.47074378,15.08821694,11.07735822
5/27/2011,15.32429749,14.04297518,12.85089825,16.44575141
5/28/2011,14.29685948,13.91537188,14.59043877,13.38515544
5/29/2011,13.79107436,13.98016526,14.32204375,15.8986258
5/30/2011,14.04099171,13.90016526,12.68542617,15.60558151
5/31/2011,13.91404956,13.68595039,14.90132916,13.28161949
6/1/2011,13.98545452,13.61983469,14.78221583,9.920214907
6/2/2011,13.80099171,13.95239667,14.39338178,13.6733559
6/3/2011,13.27140494,16.2519008,15.05691306,14.26656014
6/4/2011,13.78710741,18.53619832,17.77659218,19.8822643
6/5/2011,14.79867766,19.78776856,19.2345322,21.85457774
6/6/2011,20.16991732,19.93586774,18.83351179,18.50056208
6/7/2011,20.63999997,20.33388426,21.42106129,19.16406796
6/8/2011,18.5533884,21.59471071,22.34740525,26.79180245
6/9/2011,20.61421484,22.41123963,23.79543808,28.52233627
6/10/2011,21.83404955,22.54611566,24.70753848,21.53739265
6/11/2011,22.33586773,23.12793384,24.95136719,29.15563379
6/12/2011,23.06380161,24.01123963,26.07246778,30.28306228
6/13/2011,22.23867765,25.4393388,24.35751865,20.1022274
6/14/2011,24.08132227,25.48561979,24.46784473,19.50741459
6/15/2011,25.71371897,24.33586773,25.79691664,18.63687107
6/16/2011,26.52297516,22.98909087,21.4287438,19.61903807
6/17/2011,24.22016525,22.48198343,24.53249306,27.17848577
6/18/2011,22.26446277,22.93289252,22.33990915,17.64537775
6/19/2011,22.48264459,23.73289252,22.49070852,18.04470977
6/20/2011,22.69884294,24.5824793,25.74336041,18.37460761
6/21/2011,23.61719004,24.56595037,23.07163408,30.16235552
6/22/2011,24.88264459,23.19074376,21.41826183,19.02768784
6/23/2011,25.24760326,21.22380162,20.12506137,26.53313346
6/24/2011,23.56760327,19.44859501,21.03927226,24.33818376
6/25/2011,20.75702476,18.96859501,20.68219525,15.63595654
6/26/2011,19.34677683,20.8978512,20.19526132,21.08711405
6/27/2011,18.24198344,22.88264459,20.85453791,25.0910077
6/28/2011,19.31702476,23.24033054,23.99956913,18.13752885
6/29/2011,25.13454541,21.10280988,21.17515642,19.8558687
6/30/2011,24.1963636,19.15834708,18.60650216,15.36763949
7/1/2011,20.39008261,18.48066113,17.82656139,14.72781046
7/2/2011,18.72198344,18.22082642,19.96516317,18.79745616
7/3/2011,18.36297518,17.33752063,15.74655943,19.93841903
7/4/2011,18.35702476,16.40132229,15.23377107,20.65195724
7/5/2011,17.94247931,15.62776857,16.22365634,19.25473902
7/6/2011,15.71305782,15.21586775,14.25093394,18.37454558
7/7/2011,15.54842973,14.64528923,13.57649969,10.92427162
7/8/2011,15.62181816,13.60595039,13.02389209,15.36715176
7/9/2011,14.47735535,12.49520659,12.06562532,13.55840426
7/10/2011,13.83669419,11.06049585,10.73440385,9.336377748
7/11/2011,12.50380163,9.744132215,10.48354263,9.924625441
7/12/2011,11.14512395,8.871404943,8.843247173,9.699317311
7/13/2011,9.532561967,8.366942134,8.294736826,8.789837291
7/14/2011,8.554710729,8.141487589,8.153087571,9.791317386
7/15/2011,8.526942134,7.549752053,7.386428639,7.630788935
7/16/2011,8.01917354,7.438677673,7.423394596,8.291703142
7/17/2011,7.878347094,7.484297508,6.937271833,5.362748833
7/18/2011,6.751735526,8.001983457,8.012297582,5.64731306
7/19/2011,7.6859504,7.855206598,8.27043767,8.806982894
7/20/2011,8.015206598,7.476363624,6.871516712,8.485779057
7/21/2011,8.304793374,6.885950402,6.890690046,8.046725354
7/22/2011,7.245619823,6.542809906,6.626696026,7.291221831
7/23/2011,6.878677674,6.564628088,6.164999375,7.292598297
7/24/2011,6.533553708,6.637355361,6.699909258,6.719480491
7/25/2011,6.216198337,6.622148749,6.18477642,8.494410006
7/26/2011,6.94413222,6.312727262,6.564666588,8.069621807
7/27/2011,6.751735526,6.087933874,5.924303465,6.6266033
7/28/2011,6.170578502,5.670082635,5.126799736,6.931016747
7/29/2011,6.015867758,5.193388421,4.718844422,3.772488875
7/30/2011,6.077355362,4.799999992,4.343299808,5.512781584
7/31/2011,4.917024785,4.586446273,4.578064463,4.515259243
8/1/2011,4.585785116,4.685619827,4.729050521,5.469246165
8/2/2011,4.897190074,4.680330571,5.018591045,4.655289043
8/3/2011,4.276363629,4.860826438,4.530948276,5.71156857
8/4/2011,4.883305777,4.79603305,4.584828637,5.642702492
8/5/2011,4.881322306,4.520330571,4.96438034,3.723543818
8/6/2011,4.817851232,4.525619827,4.186498137,4.290428428
8/7/2011,4.688925612,4.679008256,5.007419633,4.43668433
8/8/2011,4.054214869,4.839669413,4.75038612,5.786811797
8/9/2011,4.833719,4.819834702,4.508909669,4.513944849
8/10/2011,5.1490909,4.647933876,5.107343939,5.583214946
8/11/2011,4.536198339,4.319338836,3.985895544,4.587873246
8/12/2011,4.774214868,4.28495867,3.875245826,5.551030243
8/13/2011,4.633388422,4.424462802,4.077486024,5.29664168
8/14/2011,3.550413217,4.603636356,4.27001309,5.404012639
8/15/2011,4.671074372,4.422479331,4.852080332,5.668309568
8/16/2011,5.051900818,3.985454539,4.229985981,4.094623395
8/17/2011,4.087933877,3.999999993,4.213344348,4.01853324
8/18/2011,4.127603299,4.21619834,3.954580713,5.390487063
8/19/2011,3.74082644,4.540826439,4.489304411,4.595465097
8/20/2011,4.131570241,4.450909083,4.754012607,5.289677256
8/21/2011,4.776198339,4.434380158,4.126264434,4.011081155
8/22/2011,4.714710736,4.749090901,4.697424237,3.602720954
8/23/2011,3.861818175,5.141818173,5.222559878,4.633706899
8/24/2011,4.726611562,5.006280984,4.840719572,5.755747516
8/25/2011,5.658842966,4.558016522,4.914287442,4.630677375
8/26/2011,5.039999992,4.046280985,3.945575156,3.000831513
8/27/2011,4.319999993,3.79636363,3.85468532,3.032600933
8/28/2011,4.31404958,3.70314049,3.757318982,3.948762738
8/29/2011,3.504793383,3.880991729,3.948978149,4.973723186
8/30/2011,3.570247928,4.282314043,4.568826059,3.535848795
8/31/2011,4.034380159,4.676363629,4.639984115,3.885558175
9/1/2011,4.038347101,4.883305777,5.059728314,4.579738473
9/2/2011,4.774214868,4.513719001,4.662960409,4.824150642
9/3/2011,5.216528917,3.701157019,3.820795187,4.571854247
9/4/2011,4.659173546,3.634380159,3.421465906,3.771628918
9/5/2011,3.665454539,4.017190076,4.075707738,4.832290931
9/6/2011,2.778842971,4.449586769,4.510667563,4.277869831
9/7/2011,4.458842968,4.728595033,4.84292372,3.599627978
9/8/2011,4.813884289,4.534876026,4.262927034,4.538804407
9/9/2011,4.076033051,4.349752059,4.551970934,5.2953787
9/10/2011,5.29586776,3.933884291,3.90519204,3.669049211
9/11/2011,4.232727266,3.849917349,3.554233825,4.807882121
9/12/2011,3.520661151,4.201652886,3.898326809,4.718787175
9/13/2011,4.048264456,4.380165282,4.634510205,4.617085572
9/14/2011,3.98082644,4.357024786,4.205663513,3.739999168
9/15/2011,4.575867761,4.05619834,3.928502147,2.872822217
9/16/2011,4.583801645,4.119669415,3.845626038,3.539734711
9/17/2011,3.911404952,4.386776852,4.655756579,4.956624709
9/18/2011,3.673388424,4.452892555,4.600954934,4.87871271
9/19/2011,4.774214868,4.363636356,4.056078992,3.126758656
9/20/2011,4.712727265,4.550082637,4.416365027,5.183390906
9/21/2011,3.871735531,4.686280984,4.669176497,4.258900404
9/22/2011,4.506446273,4.336528918,4.743176532,3.978372984
9/23/2011,5.272066107,3.980165283,3.998952062,4.579684734
9/24/2011,4.280330571,3.919999994,4.125333342,4.156598405
9/25/2011,3.457190077,4.16066115,4.253748406,4.378122244
9/26/2011,4.2029752,4.536859497,4.362486439,3.301938012
9/27/2011,4.099834704,4.602975199,4.761654076,3.660341464
9/28/2011,4.179173547,4.468760323,4.8703387,5.530964365
9/29/2011,5.331570239,4.048264456,4.25799144,4.386620865
9/30/2011,4.298181811,3.360661151,3.436317524,3.886772249
10/1/2011,3.776528919,3.002975202,3.004304387,2.368395649
10/2/2011,4.070082638,2.712066111,2.570239426,2.879909166
10/3/2011,2.235371897,2.866776855,2.729534213,2.745958311
10/4/2011,2.70347107,2.571900822,2.446759822,2.446575318
10/5/2011,3.197355367,2.314049583,2.391697369,2.762113809
10/6/2011,2.699504128,2.258512393,2.222226369,2.133509222
10/7/2011,1.818842972,3.004297516,2.899116134,3.643596063
10/8/2011,2.423801649,3.218512391,3.093424849,3.658289577
10/9/2011,2.532892558,3.330909085,3.308507472,3.331165602
10/10/2011,4.05619834,3.106776854,2.849979829,2.934633522
10/11/2011,3.066446276,2.969256193,3.262824761,3.626978585
10/12/2011,2.87008264,2.876033053,3.108147026,2.790516899
10/13/2011,3.383801647,2.4568595,2.573419387,2.671325387
10/14/2011,2.653884293,2.26578512,2.34487077,2.788599447
10/15/2011,2.590413219,2.044297517,1.861922403,2.171621718
10/16/2011,2.126280988,1.921322311,2.095961766,2.475231099
10/17/2011,2.080661154,1.814214873,1.785270302,1.528981922
10/18/2011,1.92595041,2.041652889,2.2343861,1.988048077
10/19/2011,1.757355369,2.189752062,2.25419779,2.261559576
10/20/2011,1.75933884,2.274380161,2.107801894,1.675893822
10/21/2011,2.608264458,2.071404955,2.056000716,2.583668984
10/22/2011,2.201652889,1.825454542,1.666222084,2.183176056
10/23/2011,2.013223137,1.502809915,1.428984135,1.224422187
10/24/2011,1.99933884,1.403636361,1.448019638,1.160767028
10/25/2011,1.46380165,1.616528923,1.770499705,1.56073638
10/26/2011,1.045289254,2.315371897,2.227036154,2.210648669
10/27/2011,1.701818179,2.90115702,2.815078142,2.701401938
10/28/2011,2.102479335,2.694876029,2.477212788,2.040930174
10/29/2011,3.141818177,2.036363633,2.154452097,2.202380838
10/30/2011,3.459173548,1.302479337,1.410073035,1.086126377
10/31/2011,1.483636361,1.178181816,1.163029352,1.086733789
11/1/2011,1.16628099,1.140495866,1.150889292,1.015701138
11/2/2011,1.257520659,1.347438014,1.262186426,1.689119834
11/3/2011,1.1107438,1.489586774,1.427110647,1.757736105
11/4/2011,1.053223139,1.615206609,1.699906099,1.959178254
11/5/2011,1.878347104,1.549752063,1.600528872,1.211855938
11/6/2011,1.53719008,1.621818179,1.686683503,1.651786567
11/7/2011,1.430082642,1.849256195,1.922758296,2.04561062
11/8/2011,1.681983468,1.823471071,1.851606655,2.148600208
11/9/2011,1.753388427,2.122314046,2.224545067,1.94853043
11/10/2011,2.112396691,2.296198343,2.277912265,1.817823007
11/11/2011,1.604628096,2.30347107,2.408484166,2.376612727
11/12/2011,2.649917351,1.979504129,2.111278124,2.206700006
11/13/2011,2.634049582,1.660165286,1.565791464,1.300669196
11/14/2011,1.626446278,1.745454542,1.703463895,1.512543713
11/15/2011,1.678016526,1.810909088,1.7062831,2.349547531
11/16/2011,1.676033055,2.089256195,2.070070183,2.006530693
11/17/2011,1.882314046,2.333223137,2.51731087,2.540368034
11/18/2011,1.874380162,2.334545451,2.546179357,2.539553033
11/19/2011,2.511074376,2.042975203,1.888983444,1.475115064
11/20/2011,2.614214872,1.698512394,1.568850244,2.130138477
11/21/2011,1.878347104,1.627107436,1.585653338,1.374575234
11/22/2011,1.636363634,1.771239667,1.744852828,1.495872852
11/23/2011,1.580826444,2.13024793,2.123399189,1.862032283
11/24/2011,1.664132229,2.354380161,2.57778416,1.775023157
11/25/2011,2.068760327,2.34578512,2.472821683,1.912276756
11/26/2011,2.657851235,2.152727269,2.250321948,1.74762934
11/27/2011,2.336528922,1.962975203,2.057819546,1.882466092
11/28/2011,2.042975203,1.931900823,2.07624008,2.441044443
11/29/2011,2.078677682,1.642314047,1.667447167,1.93150137
11/30/2011,1.767272724,1.589421485,1.50511354,1.209767354
12/1/2011,1.949752063,1.726280989,1.762773449,1.270567808
12/2/2011,1.209917353,1.954380162,1.87941349,1.789653863
12/3/2011,1.608595039,2.068760327,1.968343645,1.601901139
12/4/2011,2.360330575,1.87702479,1.833652165,1.887838964
12/5/2011,1.894214873,1.788429749,1.830206454,1.832114018
12/6/2011,1.951735534,1.643636361,1.520652406,1.219563618
12/7/2011,1.785123964,1.848595038,1.95098873,2.059369112
12/8/2011,1.628429749,2.089256195,1.919820445,2.538448634
12/9/2011,1.517355369,2.237355368,2.141221998,2.454460227
12/10/2011,2.399999996,2.133553715,1.932100111,1.510957461
12/11/2011,2.350413219,1.967603302,2.084017256,1.379675401
12/12/2011,1.961652889,1.937851236,2.014160693,1.367906415
12/13/2011,2.088595038,1.786446278,1.729380933,2.228066236
12/14/2011,1.85256198,2.063471071,2.060803285,2.286334089
12/15/2011,1.872396691,2.232727269,2.073440016,2.20955615
12/16/2011,1.634380163,2.372892558,2.335817908,1.903783174
12/17/2011,2.683636359,2.064132228,1.913112219,2.559740606
12/18/2011,2.380165285,1.911404956,1.832650789,1.825883901
12/19/2011,2.05487603,1.881652889,1.725344541,1.542129437
12/20/2011,1.757355369,1.951735534,1.865655689,1.922181045
12/21/2011,1.921983468,2.189752062,2.065512408,1.928253068
12/22/2011,1.965619831,2.408595037,2.600789296,3.020443301
12/23/2011,1.967603302,2.466115698,2.367754887,2.922752416
12/24/2011,2.636033053,2.436363632,2.356888033,2.047868545
12/25/2011,2.622148756,2.338512393,2.385326696,2.946607139
12/26/2011,2.140165286,2.491900822,2.324185857,2.231790781
12/27/2011,2.546776855,2.645289252,2.791347524,3.067375345
12/28/2011,2.328595037,3.077024788,2.97089194,2.6647428
12/29/2011,2.600330574,3.291900821,3.040145042,3.523528124
12/30/2011,3.006942144,2.999669416,3.201420571,2.792077188
12/31/2011,3.623801647,2.609586772,2.864660412,2.94248459
1/1/2012,3.244958672,2.394049583,2.563413938,2.458334969
1/2/2012,2.13024793,2.580495863,2.571066786,2.006062959
1/3/2012,2.453553715,2.534214872,2.748198814,2.55002685
1/4/2012,2.598347103,2.389421484,2.210160771,1.79865373
1/5/2012,2.689586772,2.152727269,1.990270589,1.882438648
1/6/2012,2.31471074,1.943140493,1.864095098,1.651524311
1/7/2012,2.163966939,1.885619831,1.849724788,1.648494096
1/8/2012,1.979504129,1.830082641,1.67252882,1.471274289
1/9/2012,1.68595041,1.921983468,1.770484535,2.088170645
1/10/2012,1.991404955,1.943140493,2.025567868,1.527701471
1/11/2012,1.812892559,2.174545451,2.226513684,2.429936707
1/12/2012,1.961652889,2.199008261,2.334473418,2.367826648
1/13/2012,2.05487603,1.923305782,1.985849755,1.43308376
1/14/2012,2.507107434,1.594710741,1.556554918,1.97933937
1/15/2012,2.035041319,1.525289253,1.607608192,1.493783246
1/16/2012,1.227768593,1.983471071,1.825328863,2.513983776
1/17/2012,1.521322311,3.022809912,2.924508079,3.808948979
1/18/2012,1.826776856,7.235702467,7.088532822,8.476170859
1/19/2012,2.602314045,8.917685935,8.808009966,10.04991871
1/20/2012,4.639338835,10.26710742,9.958506719,8.010283161
1/21/2012,14.46545452,7.593388417,7.791828321,7.845311676
1/22/2012,7.64826445,6.407933874,6.149419506,6.681075252
1/23/2012,8.687603291,4.692231397,4.821013699,4.0204567
1/24/2012,6.44429751,4.037024787,4.335994092,4.585443611
1/25/2012,4.09190082,4.027107431,3.704784344,5.214957916
1/26/2012,3.540495862,4.094545447,4.199126636,5.00724437
1/27/2012,4.478677678,3.598016523,3.947475486,2.659754206
1/28/2012,4.062148753,3.291239664,3.06857528,3.443546583
1/29/2012,3.742809911,3.153719003,3.416058645,3.566106099
1/30/2012,2.989090904,3.294545449,3.502331447,3.014236515
1/31/2012,3.141818177,3.227768589,3.24640734,2.696445753
2/1/2012,3.330247928,3.228429746,3.25616897,3.453451431
2/2/2012,3.411570242,3.028099168,3.17991045,3.172584819
2/3/2012,2.941487598,2.889256193,3.103622014,2.133130684
2/4/2012,3.332231399,2.718677681,2.986116595,2.432817015
2/5/2012,2.810578508,2.624793384,2.584337831,2.739315068
2/6/2012,2.524958673,2.618842971,2.722471652,2.969831323
2/7/2012,2.820495863,2.79669421,2.835351318,2.817024827
2/8/2012,2.528925616,2.936859499,2.825801306,2.705739549
2/9/2012,2.507107434,2.991074375,2.993856318,2.703133435
2/10/2012,3.354049581,2.740495863,2.963798449,1.999072653
2/11/2012,2.949421483,2.49917355,2.452913782,3.141226934
2/12/2012,2.669752062,2.355041318,2.43388524,1.890938865
2/13/2012,2.602314045,2.137520658,2.27545196,1.807355047
2/14/2012,2.225454542,2.099834707,1.917426796,2.1995575
2/15/2012,2.237355368,2.174545451,2.175994758,2.525416069
2/16/2012,1.949752063,2.344462806,2.424498117,2.869829633
2/17/2012,2.112396691,2.273719004,2.216022644,2.317571475
2/18/2012,2.461487599,2.042975203,2.135975896,1.546722269
2/19/2012,2.459504128,1.792396691,1.721930148,1.340406945
2/20/2012,1.900165286,1.636363633,1.507223599,1.558353028
2/21/2012,1.769256195,1.553057848,1.500858386,1.702954585
2/22/2012,1.707768592,1.736198344,1.713411944,1.867700302
2/23/2012,1.432066113,1.910082641,1.951315298,1.846205252
2/24/2012,1.51933884,1.914710741,2.076503558,1.988437222
2/25/2012,2.257190079,1.676694212,1.55223409,1.776492319
2/26/2012,1.953719005,1.97487603,1.949524541,2.238309444
2/27/2012,1.533223138,2.448264459,2.418062722,2.952290054
2/28/2012,1.543140493,3.121983466,3.370366412,2.329788462
2/29/2012,2.848264458,3.095537185,2.94816385,3.865145221
3/1/2012,2.953388425,3.084958673,3.034428216,3.383549668
3/2/2012,3.564297515,2.805950409,2.932797642,2.904013441
3/3/2012,2.768925615,2.886611566,2.784434548,3.423644656
3/4/2012,2.921652888,2.779504128,2.579329924,3.240193561
3/5/2012,2.727272723,2.649917351,2.610960225,2.51618341
3/6/2012,3.010909086,2.521652888,2.627643111,2.736573473
3/7/2012,2.600330574,2.557355368,2.439155835,2.274672108
3/8/2012,2.338512393,2.713388425,2.611482841,2.591859548
3/9/2012,2.626115698,2.858181814,2.594377144,2.190737566
3/10/2012,2.707438012,3.098181813,2.860775332,2.714047157
3/11/2012,2.806611566,7.225785111,6.611216362,7.608242186
3/12/2012,3.060495863,13.39834708,14.31355054,12.14852234
3/13/2012,3.427438011,27.92859499,27.6598606,30.50637215
3/14/2012,15.18942146,43.4558677,46.10223724,43.74626142
3/15/2012,21.57818178,44.6373553,42.22458723,34.17086767
3/16/2012,47.01818174,34.54280986,31.42609166,30.25837664
3/17/2012,61.77123957,17.93123964,18.10062092,21.38794197
3/18/2012,25.12264459,12.73785122,12.96357615,14.47487884
3/19/2012,16.73454543,10.78942147,11.86421894,10.71953068
3/20/2012,11.93652891,10.04165288,10.60046581,9.794738236
3/21/2012,9.542479323,10.00264461,9.375001555,10.36620239
3/22/2012,10.88925618,9.309752051,9.673978868,11.54451969
3/23/2012,9.693223124,8.712066101,7.847444136,9.88461324
3/24/2012,9.42545453,8.448925606,7.920939761,9.75307419
3/25/2012,8.810578498,9.655537173,9.521517351,11.16710288
3/26/2012,7.900165276,10.73520659,10.29518666,7.696386329
3/27/2012,8.636033043,10.83702478,11.60156162,10.36358327
3/28/2012,12.4304132,10.64528924,10.01197652,7.490075898
3/29/2012,11.13917354,11.93520659,11.46331165,13.24697317
3/30/2012,8.941487588,13.12330576,13.55853407,15.53179199
3/31/2012,11.85520659,12.90247931,12.68715792,10.41669897
4/1/2012,15.00892559,11.8089256,11.2587863,14.72655538
4/2/2012,12.5057851,11.2442975,12.34435681,11.04497457
